user_id,sum,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
15279,1055000,1055,1266,m,"{""mindfulness"":""none""}",1982-11-23 17:58:59.106+00,mindfulness,
15280,1165000,1165,699,o,"{""mindfulness"":""none""}",1991-11-23 18:59:36.924+00,mindfulness,
15282,10000,10,2,f,"{""mindfulness"":""medium""}",1969-11-23 21:01:17.067+00,mindfulness,
15286,1200000,1200,720,m,"{""mindfulness"":""medium""}",1975-11-23 21:18:09.152+00,mindfulness,
15287,15000,15,3,o,"{""mindfulness"":""medium""}",1986-11-23 21:28:17.737+00,mindfulness,
15288,40000,40,8,o,"{""mindfulness"":""high""}",1975-11-23 21:31:02.676+00,mindfulness,
15291,20000,20,4,m,"{""mindfulness"":""high""}",1955-11-23 22:16:13.902+00,mindfulness,
15293,5120000,5120,7168,o,"{""mindfulness"":""low""}",1969-11-23 22:44:17.498+00,mindfulness,
15294,760000,760,5037,m,"{""mindfulness"":""medium""}",1980-11-23 23:20:24.214+00,mindfulness,
15299,695000,695,278,f,"{""mindfulness"":""medium""}",1987-11-24 02:45:34.744+00,mindfulness,
15300,1040000,1040,22375,o,"{""mindfulness"":""low""}",1989-06-17 12:20:33.084+00,mindfulness,
15301,1895000,1895,8300,f,"{""mindfulness"":""low""}",1974-11-24 03:04:31.462+00,mindfulness,
15303,855000,855,513,o,"{""yoga"":""medium""}",1982-11-24 04:08:45.129+00,yoga,
15304,2780000,2780,13583,o,"{""mindfulness"":""low""}",2002-11-24 04:39:12.292+00,mindfulness,
15305,1230000,1230,1476,m,"{""mindfulness"":""low""}",1976-11-24 06:35:31.125+00,mindfulness,
15306,90000,90,18,m,"{""mindfulness"":""medium""}",1985-11-24 07:49:08.978+00,mindfulness,
15307,2965000,2965,4151,m,"{""mindfulness"":""medium""}",1963-11-24 08:08:19.364+00,mindfulness,
15309,3850000,3850,7700,f,"{""mindfulness"":""medium""}",1984-11-24 11:11:59.656+00,mindfulness,
15310,95000,95,38,o,"{""yoga"":""medium""}",1977-11-24 12:10:59.752+00,yoga,
15316,560000,560,3580,o,"{""mindfulness"":""low""}",1993-11-24 16:09:56.648+00,mindfulness,
15320,3625000,3625,2900,m,"{""mindfulness"":""low""}",1968-11-24 17:37:31.489+00,mindfulness,
15321,875000,875,700,f,"{""mindfulness"":""low""}",1979-11-24 17:09:41.505+00,mindfulness,
15325,710000,710,79088,m,"{""mindfulness"":""high""}",1965-01-02 19:48:41.374+00,mindfulness,
15327,1035000,1035,13005,m,"{""mindfulness"":""medium""}",1977-11-24 19:14:50.52+00,mindfulness,
15329,1130000,1130,2688,o,"{""mindfulness"":""low""}",1990-11-24 20:10:28.092+00,mindfulness,
15334,180000,180,72,m,"{""mindfulness"":""low""}",1965-11-25 01:19:29.627+00,mindfulness,
15335,1855000,1855,2226,f,"{""mindfulness"":""low""}",1989-11-25 01:32:08.675+00,mindfulness,
15338,1540000,1540,6110,o,"{""yoga"":""medium""}",1979-08-16 14:12:01.417+00,yoga,
15339,1015000,1015,2370,f,"{""mindfulness"":""low""}",1971-11-25 03:54:09.86+00,mindfulness,
15340,925000,925,370,m,"{""mindfulness"":""medium""}",1961-11-25 04:55:40.946+00,mindfulness,
15343,90000,90,88,m,"{""mindfulness"":""low""}",1982-11-25 08:08:57.665+00,mindfulness,
15347,40000,40,16,m,"{""mindfulness"":""none""}",1967-11-25 14:19:54.113+00,mindfulness,
15355,3195000,3195,8904,m,"{""mindfulness"":""medium""}",1981-11-25 18:03:38.156+00,mindfulness,
15365,920000,920,368,o,"{""mindfulness"":""low""}",1935-11-25 20:41:46.094+00,mindfulness,
15375,3070000,3070,4298,f,"{""mindfulness"":""none""}",1966-11-26 04:26:38.581+00,mindfulness,
15377,20000,20,4,m,"{""mindfulness"":""none""}",1973-11-26 06:58:02.565+00,mindfulness,
15382,1485000,1485,1485,f,"{""mindfulness"":""low""}",1971-11-26 10:43:21.745+00,mindfulness,
15384,15000,15,66,o,"{""mindfulness"":""medium""}",1952-11-26 15:33:16.288+00,mindfulness,
15386,110000,110,22,o,"{""yoga"":""medium""}",1989-11-26 18:33:06.788+00,yoga,
15387,2290000,2290,916,f,"{""yoga"":""medium""}",1993-11-26 20:48:52.888+00,yoga,
15388,1845000,1845,1476,f,"{""mindfulness"":""medium""}",1952-11-26 20:59:12.13+00,mindfulness,
15389,325000,325,260,f,"{""mindfulness"":""medium""}",1983-11-26 21:24:34.32+00,mindfulness,
15392,105000,105,1088,f,"{""mindfulness"":""none""}",1988-11-26 23:37:41.402+00,mindfulness,
15394,50000,50,10,f,"{""mindfulness"":""none""}",1985-11-27 02:21:13.577+00,mindfulness,
15395,8250000,8250,203778,f,"{""mindfulness"":""low""}",1956-06-06 01:04:15.928+00,mindfulness,
15396,65000,65,13,f,"{""mindfulness"":""low""}",1992-11-27 07:21:04.073+00,mindfulness,
15398,1260000,1260,504,m,"{""yoga"":""medium""}",1977-11-27 11:13:22.571+00,yoga,
15401,120000,120,420,m,"{""mindfulness"":""low""}",1981-06-18 22:24:17.891+00,mindfulness,
15402,5415000,5415,2166,f,"{""yoga"":""high""}",1982-11-27 15:51:50.566+00,yoga,
15403,585000,585,468,m,"{""mindfulness"":""low""}",1981-11-27 16:11:34.833+00,mindfulness,
15405,150000,150,60,m,"{""mindfulness"":""low""}",1975-11-27 17:38:06.652+00,mindfulness,
15408,465000,465,279,o,"{""mindfulness"":""medium""}",1973-11-28 01:23:26.124+00,mindfulness,
15410,925000,925,740,m,"{""yoga"":""none""}",1975-11-28 01:46:11.742+00,yoga,
15411,200000,200,120,m,"{""mindfulness"":""none""}",1972-11-28 05:07:45.172+00,mindfulness,
15414,120000,120,48,o,"{""yoga"":""medium""}",1966-11-28 15:05:30.23+00,yoga,
15416,275000,275,55,o,"{""mindfulness"":""none""}",1962-11-28 16:34:48.428+00,mindfulness,
15418,465000,465,279,f,"{""mindfulness"":""none""}",1959-11-28 19:42:30.277+00,mindfulness,
15419,90000,90,18,o,"{""mindfulness"":""none""}",1990-11-28 20:11:40.95+00,mindfulness,
15422,4260000,4260,13632,m,"{""mindfulness"":""none""}",1991-11-28 22:52:32.405+00,mindfulness,
15423,135000,135,54,o,"{""mindfulness"":""none""}",1985-11-28 23:47:54.245+00,mindfulness,
15425,5350000,5350,192709,m,"{""mindfulness"":""low""}",1969-11-29 01:42:16.973+00,mindfulness,2015-12-06 01:39:54.632+00
15431,895000,895,895,f,"{""mindfulness"":""low""}",1968-11-29 14:37:54.062+00,mindfulness,
15435,1210000,1210,1554,f,"{""mindfulness"":""low""}",1982-02-17 23:57:35.643+00,mindfulness,
15436,165000,165,66,f,"{""yoga"":""medium""}",1970-11-30 00:18:14.493+00,yoga,
15437,125000,125,580,m,"{""mindfulness"":""medium""}",1974-11-30 00:47:21.528+00,mindfulness,
15438,105000,105,196,f,"{""mindfulness"":""high""}",1977-11-30 01:10:15.437+00,mindfulness,
15440,60000,60,12,f,"{""mindfulness"":""medium""}",1985-11-30 05:36:50.343+00,mindfulness,
15441,3070000,3070,16387,o,"{""mindfulness"":""medium""}",1984-12-27 12:19:04.593+00,mindfulness,
15442,12710000,12710,693195,f,"{""mindfulness"":""low""}",1981-08-11 07:32:05.508+00,mindfulness,2015-12-07 08:07:57.863+00
15443,15000,15,3,m,"{""mindfulness"":""none""}",1982-11-30 12:27:06.415+00,mindfulness,
15444,5000,5,1,m,"{""mindfulness"":""none""}",1983-11-30 12:29:48.517+00,mindfulness,
15445,180000,180,180,m,"{""mindfulness"":""none""}",1975-11-30 12:30:04.405+00,mindfulness,
15446,4300000,4300,13760,o,"{""mindfulness"":""none""}",1986-11-30 14:59:18.498+00,mindfulness,
15449,1855000,1855,4739,o,"{""mindfulness"":""medium""}",1993-11-30 21:41:48.978+00,mindfulness,
15452,90000,90,18,f,"{""yoga"":""none""}",1985-11-30 17:30:24.819+00,yoga,
15455,645000,645,1520,o,"{""mindfulness"":""low""}",1985-11-30 18:40:14.364+00,mindfulness,
15456,1125000,1125,900,f,"{""mindfulness"":""low""}",1980-11-30 19:02:31.362+00,mindfulness,
15465,155000,155,1914,f,"{""mindfulness"":""medium""}",1985-12-01 01:06:57.199+00,mindfulness,
15466,1945000,1945,3112,o,"{""mindfulness"":""none""}",1985-12-01 01:53:18.855+00,mindfulness,
15467,90000,90,352,m,"{""mindfulness"":""none""}",1981-12-22 21:39:23.511+00,mindfulness,
15469,8335000,8335,49932,m,"{""mindfulness"":""none""}",1962-12-01 03:57:45.121+00,mindfulness,2015-12-08 03:55:33.795+00
15472,3230000,3230,11664,f,"{""mindfulness"":""medium""}",1979-12-01 14:46:27.495+00,mindfulness,
15473,825000,825,330,m,"{""mindfulness"":""medium""}",1977-12-01 15:17:16.156+00,mindfulness,
15476,700000,700,420,f,"{""mindfulness"":""medium""}",1957-12-01 15:53:44.149+00,mindfulness,
15477,615000,615,246,o,"{""mindfulness"":""medium""}",1980-12-03 03:36:37.584+00,mindfulness,
15481,6505000,6505,62952,f,"{""mindfulness"":""medium""}",1968-12-01 17:10:12.624+00,mindfulness,
15483,30000,30,6,f,"{""mindfulness"":""medium""}",1959-12-01 17:05:07.702+00,mindfulness,
15486,435000,435,174,f,"{""yoga"":""medium""}",1956-12-01 17:36:56.269+00,yoga,
15487,90000,90,18,o,"{""mindfulness"":""low""}",1985-12-01 17:42:56.856+00,mindfulness,
15492,180000,180,72,f,"{""yoga"":""medium""}",1984-12-01 18:24:40.092+00,yoga,
15493,180000,180,72,f,"{""mindfulness"":""none""}",1970-12-01 18:52:52.118+00,mindfulness,
15495,1200000,1200,1200,m,"{""mindfulness"":""medium""}",1980-12-01 19:13:43.614+00,mindfulness,
15497,2000000,2000,10345,f,"{""mindfulness"":""medium""}",1959-12-01 19:20:50.889+00,mindfulness,
15498,920000,920,552,o,"{""mindfulness"":""none""}",1991-12-01 19:34:31.615+00,mindfulness,
15500,45000,45,9,f,"{""mindfulness"":""high""}",1976-12-01 19:51:33.903+00,mindfulness,
15501,1180000,1180,1416,f,"{""mindfulness"":""medium""}",1974-12-01 19:57:24.694+00,mindfulness,
15502,90000,90,100,f,"{""mindfulness"":""medium""}",1986-08-23 14:54:08.699+00,mindfulness,
15505,600000,600,240,m,"{""mindfulness"":""high""}",1955-12-01 19:59:11.903+00,mindfulness,
15506,245000,245,147,f,"{""mindfulness"":""medium""}",1975-12-01 20:00:11.513+00,mindfulness,
15507,1440000,1440,1662,f,"{""mindfulness"":""high""}",1968-12-01 20:00:02.42+00,mindfulness,
15508,290000,290,174,m,"{""mindfulness"":""medium""}",1968-12-01 20:01:40.434+00,mindfulness,
15509,65000,65,13,m,"{""mindfulness"":""medium""}",1962-12-01 20:03:05.257+00,mindfulness,
15510,470000,470,336,f,"{""mindfulness"":""medium""}",1987-08-25 22:58:50.896+00,mindfulness,
15511,45000,45,9,f,"{""mindfulness"":""high""}",1969-12-01 20:09:50.788+00,mindfulness,
15515,540000,540,216,o,"{""mindfulness"":""medium""}",1971-12-01 20:14:16.695+00,mindfulness,
15516,180000,180,72,f,"{""mindfulness"":""low""}",1956-12-01 20:19:46.264+00,mindfulness,
15517,810000,810,486,m,"{""mindfulness"":""high""}",1965-12-01 20:21:24.121+00,mindfulness,
15520,1310000,1310,5901,f,"{""mindfulness"":""low""}",1985-01-19 13:37:07.336+00,mindfulness,
15522,4935000,4935,466956,f,"{""mindfulness"":""medium""}",1963-06-15 11:49:15.605+00,mindfulness,
15523,65000,65,13,f,"{""mindfulness"":""high""}",1959-12-01 20:33:20.517+00,mindfulness,
15525,90000,90,18,f,"{""mindfulness"":""medium""}",1985-12-01 20:44:00.973+00,mindfulness,
15527,1225000,1225,1470,m,"{""mindfulness"":""medium""}",1949-12-01 20:53:32.053+00,mindfulness,
15529,105000,105,21,f,"{""mindfulness"":""medium""}",1971-12-01 21:10:06.772+00,mindfulness,
15530,580000,580,464,m,"{""mindfulness"":""medium""}",1961-12-01 21:04:01.702+00,mindfulness,
15533,115000,115,140,f,"{""mindfulness"":""high""}",1974-12-01 21:08:32.972+00,mindfulness,
15534,195000,195,117,f,"{""mindfulness"":""medium""}",1960-12-01 21:19:13.222+00,mindfulness,
15535,120000,120,48,f,"{""mindfulness"":""medium""}",1959-12-01 21:18:47.447+00,mindfulness,
15536,760000,760,1548,f,"{""mindfulness"":""low""}",1975-12-01 21:34:36.522+00,mindfulness,
15537,6215000,6215,26609,f,"{""mindfulness"":""low""}",1988-12-01 21:36:04.852+00,mindfulness,
15538,70000,70,28,m,"{""yoga"":""medium""}",1970-12-01 21:40:44.383+00,yoga,
15539,190000,190,27146,f,"{""mindfulness"":""medium""}",1967-06-13 13:08:36.73+00,mindfulness,
15540,3500000,3500,31232,m,"{""mindfulness"":""medium""}",1981-06-20 13:55:37.332+00,mindfulness,
15541,105000,105,21,f,"{""mindfulness"":""medium""}",1971-12-01 22:00:03.201+00,mindfulness,
15542,35000,35,7,m,"{""mindfulness"":""medium""}",1955-12-01 22:17:27.178+00,mindfulness,
15543,125000,125,50,f,"{""mindfulness"":""low""}",1955-12-01 22:24:34.42+00,mindfulness,
15544,1755000,1755,1755,f,"{""yoga"":""high""}",1945-12-01 22:31:43.152+00,yoga,
15547,35000,35,7,f,"{""mindfulness"":""medium""}",1967-12-02 00:14:29.828+00,mindfulness,
15548,630000,630,378,f,"{""mindfulness"":""medium""}",1972-12-02 00:25:11.318+00,mindfulness,
15549,140000,140,56,f,"{""mindfulness"":""medium""}",1958-12-02 00:23:41.546+00,mindfulness,
15551,595000,595,476,f,"{""mindfulness"":""medium""}",1985-12-02 00:28:02.086+00,mindfulness,
15553,100000,100,20,f,"{""mindfulness"":""medium""}",1954-12-02 00:39:56.064+00,mindfulness,
15554,100000,100,20,f,"{""mindfulness"":""medium""}",1973-12-02 01:12:28.901+00,mindfulness,
15555,490000,490,1677,f,"{""mindfulness"":""low""}",1988-12-02 01:28:30.366+00,mindfulness,
15557,990000,990,792,m,"{""mindfulness"":""medium""}",1969-12-02 01:46:10.478+00,mindfulness,
15560,3950000,3950,39699,f,"{""mindfulness"":""medium""}",1981-06-27 13:10:10.467+00,mindfulness,
15561,460000,460,368,f,"{""mindfulness"":""medium""}",1987-12-02 03:35:27.882+00,mindfulness,
15563,125000,125,50,f,"{""mindfulness"":""medium""}",1961-12-02 03:54:24.485+00,mindfulness,
15566,2345000,2345,2814,f,"{""mindfulness"":""medium""}",1985-12-02 04:39:42.703+00,mindfulness,
15570,180000,180,72,f,"{""mindfulness"":""low""}",1972-12-06 14:11:46.225+00,mindfulness,
15571,690000,690,1848,f,"{""mindfulness"":""medium""}",1973-12-02 07:26:40.379+00,mindfulness,
15572,9415000,9415,61028,f,"{""mindfulness"":""medium""}",1972-12-02 08:30:40.38+00,mindfulness,
15573,7645000,7645,34459,f,"{""mindfulness"":""medium""}",1904-12-02 10:24:38.208+00,mindfulness,
15574,80000,80,16,f,"{""mindfulness"":""low""}",1985-12-02 09:49:42.902+00,mindfulness,
15575,180000,180,72,f,"{""mindfulness"":""none""}",1985-12-02 10:54:27.018+00,mindfulness,
15576,520000,520,416,m,"{""mindfulness"":""medium""}",1959-12-02 12:39:48.74+00,mindfulness,
15579,415000,415,6064,f,"{""mindfulness"":""medium""}",1986-06-30 10:45:04.843+00,mindfulness,
15581,5705000,5705,13840,m,"{""mindfulness"":""medium""}",1970-12-02 15:53:48.334+00,mindfulness,
15582,865000,865,1730,m,"{""mindfulness"":""medium""}",1953-12-02 16:19:12.592+00,mindfulness,
15583,90000,90,18,f,"{""mindfulness"":""medium""}",1983-12-02 16:26:36.539+00,mindfulness,
15585,150000,150,90,f,"{""mindfulness"":""medium""}",1965-12-02 18:21:16.145+00,mindfulness,
15590,140000,140,28,f,"{""yoga"":""medium""}",1971-12-06 00:51:22.727+00,yoga,
15593,180000,180,72,f,"{""mindfulness"":""low""}",1979-12-02 20:55:46.279+00,mindfulness,
15597,820000,820,1470,m,"{""mindfulness"":""medium""}",1967-12-02 22:17:04.987+00,mindfulness,
15601,60000,60,12,o,"{""mindfulness"":""medium""}",1969-12-02 23:31:36.311+00,mindfulness,
15602,155000,155,72,f,"{""mindfulness"":""medium""}",1986-12-02 23:45:54.853+00,mindfulness,
15607,60000,60,12,f,"{""mindfulness"":""low""}",1976-12-03 01:44:37.913+00,mindfulness,
15614,1760000,1760,2816,m,"{""mindfulness"":""none""}",1983-12-03 08:29:23.609+00,mindfulness,
15615,2815000,2815,6600,o,"{""yoga"":""high""}",1975-12-03 06:06:21.973+00,yoga,
15616,635000,635,127,o,"{""mindfulness"":""high""}",1989-12-03 08:16:25.04+00,mindfulness,
15617,120000,120,48,o,"{""mindfulness"":""low""}",1984-12-03 08:59:09.61+00,mindfulness,
15622,195000,195,117,m,"{""mindfulness"":""low""}",1977-12-03 14:40:03.051+00,mindfulness,
15624,190000,190,76,o,"{""mindfulness"":""medium""}",1973-12-04 04:48:13.877+00,mindfulness,
15627,65000,65,13,f,"{""mindfulness"":""none""}",1965-12-03 17:45:58.681+00,mindfulness,
15628,110000,110,22,f,"{""mindfulness"":""low""}",1988-12-03 18:03:57.377+00,mindfulness,
15630,30000,30,12,m,"{""mindfulness"":""high""}",1985-12-03 18:26:19.186+00,mindfulness,
15631,645000,645,258,f,"{""mindfulness"":""medium""}",1960-12-03 19:24:09.363+00,mindfulness,
15634,730000,730,1680,o,"{""mindfulness"":""none""}",1982-12-03 20:17:43.231+00,mindfulness,
15635,3245000,3245,9189,m,"{""mindfulness"":""low""}",1982-12-03 20:43:27.9+00,mindfulness,
15637,555000,555,222,m,"{""yoga"":""medium""}",1989-12-09 02:50:32.229+00,yoga,
15638,1690000,1690,4610,o,"{""mindfulness"":""low""}",1995-12-03 21:10:47.585+00,mindfulness,
15643,1865000,1865,1492,f,"{""mindfulness"":""low""}",1960-12-03 23:03:00.021+00,mindfulness,
15645,9600000,9600,51840,m,"{""mindfulness"":""medium""}",1976-12-04 03:31:21.838+00,mindfulness,
15649,275000,275,110,f,"{""mindfulness"":""medium""}",1986-12-04 04:12:37.746+00,mindfulness,
15650,1405000,1405,5339,f,"{""mindfulness"":""medium""}",1987-12-06 08:36:20.075+00,mindfulness,
15652,815000,815,652,m,"{""mindfulness"":""none""}",1983-12-04 04:57:02.574+00,mindfulness,
15654,1255000,1255,502,f,"{""mindfulness"":""none""}",1985-12-04 08:12:13.195+00,mindfulness,
15655,2265000,2265,3632,o,"{""mindfulness"":""none""}",1985-12-04 09:42:34.802+00,mindfulness,
15656,2740000,2740,10960,o,"{""mindfulness"":""medium""}",1984-12-04 10:05:18.19+00,mindfulness,
15664,190000,190,152,o,"{""mindfulness"":""high""}",1991-12-04 14:37:35.596+00,mindfulness,
15667,675000,675,270,f,"{""mindfulness"":""none""}",1985-12-04 16:31:04.591+00,mindfulness,
15669,3555000,3555,4266,f,"{""mindfulness"":""low""}",1978-12-08 03:42:13.798+00,mindfulness,
15670,15000,15,3,o,"{""mindfulness"":""low""}",1968-12-04 16:47:03.116+00,mindfulness,
15671,1360000,1360,162822,f,"{""yoga"":""medium""}",1974-06-23 13:15:38.946+00,yoga,
15675,60000,60,12,o,"{""mindfulness"":""none""}",1976-12-04 17:20:59.841+00,mindfulness,
15677,3365000,3365,10800,f,"{""mindfulness"":""low""}",1992-12-04 17:52:07.789+00,mindfulness,
15680,60000,60,12,o,"{""yoga"":""none""}",1956-12-04 17:55:28.218+00,yoga,
15693,5145000,5145,6174,o,"{""mindfulness"":""low""}",1971-12-04 19:24:13.041+00,mindfulness,
15694,780000,780,1947,f,"{""yoga"":""medium""}",1971-12-04 19:27:53.941+00,yoga,
15698,230000,230,7264,o,"{""mindfulness"":""medium""}",1984-12-04 20:15:17.591+00,mindfulness,
15712,95000,95,19,f,"{""yoga"":""none""}",1961-12-05 02:32:26.467+00,yoga,
15718,795000,795,636,o,"{""mindfulness"":""low""}",1976-12-05 07:35:05.9+00,mindfulness,
15720,70000,70,14,f,"{""mindfulness"":""high""}",1985-12-05 12:39:52.127+00,mindfulness,
15722,590000,590,472,f,"{""mindfulness"":""medium""}",1955-12-05 13:01:17.797+00,mindfulness,
15724,2830000,2830,3025,o,"{""mindfulness"":""medium""}",1978-12-05 14:52:51.826+00,mindfulness,
15729,180000,180,72,f,"{""mindfulness"":""low""}",1971-12-05 15:47:38.098+00,mindfulness,
15730,60000,60,12,f,"{""mindfulness"":""low""}",1985-12-05 16:06:32.851+00,mindfulness,
15731,2945000,2945,589,o,"{""yoga"":""medium""}",1988-12-05 16:10:37.917+00,yoga,
15732,3710000,3710,13554,m,"{""mindfulness"":""medium""}",1983-02-19 06:16:18.352+00,mindfulness,
15738,200000,200,160,m,"{""mindfulness"":""low""}",1954-12-06 00:52:51.212+00,mindfulness,
15739,40000,40,8,o,"{""mindfulness"":""low""}",1985-12-06 00:54:25.35+00,mindfulness,
15740,95000,95,19,f,"{""mindfulness"":""low""}",1984-12-06 01:39:29.156+00,mindfulness,
15742,70000,70,14,o,"{""mindfulness"":""low""}",1975-12-06 03:32:01.247+00,mindfulness,
15744,180000,180,72,f,"{""mindfulness"":""none""}",1985-12-06 08:02:10.542+00,mindfulness,
15745,3825000,3825,11277,f,"{""mindfulness"":""none""}",1982-12-06 10:42:47.493+00,mindfulness,
15746,415000,415,498,m,"{""mindfulness"":""high""}",1985-12-06 11:31:48.402+00,mindfulness,
15747,555000,555,444,f,"{""yoga"":""medium""}",1973-12-06 12:02:48.867+00,yoga,
15748,190000,190,126,o,"{""mindfulness"":""medium""}",1971-12-06 12:24:38.192+00,mindfulness,
15767,855000,855,747,o,"{""mindfulness"":""medium""}",1972-12-06 17:36:08.88+00,mindfulness,
15768,1065000,1065,1444,o,"{""mindfulness"":""none""}",1983-12-06 17:55:22.969+00,mindfulness,
15770,1555000,1555,1866,m,"{""yoga"":""medium""}",1985-12-06 18:32:14.872+00,yoga,
15772,510000,510,204,o,"{""mindfulness"":""low""}",1981-12-06 19:24:59.464+00,mindfulness,
15776,565000,565,18366,o,"{""mindfulness"":""low""}",1974-06-22 09:27:04.404+00,mindfulness,
15782,4785000,4785,15990,f,"{""mindfulness"":""medium""}",1988-12-07 02:15:38.868+00,mindfulness,
15787,1425000,1425,818,f,"{""mindfulness"":""medium""}",1984-12-07 03:43:52.27+00,mindfulness,
15790,25000,25,5,m,"{""mindfulness"":""low""}",1974-12-07 07:51:55.306+00,mindfulness,
15791,640000,640,640,m,"{""mindfulness"":""low""}",1985-12-07 12:18:41.563+00,mindfulness,
15810,870000,870,500,o,"{""mindfulness"":""medium""}",1957-12-07 14:24:24.285+00,mindfulness,
15811,410000,410,164,m,"{""mindfulness"":""high""}",1977-12-07 14:31:29.883+00,mindfulness,
15812,745000,745,1043,o,"{""mindfulness"":""low""}",1988-12-07 15:17:54.866+00,mindfulness,
15813,690000,690,1104,o,"{""mindfulness"":""medium""}",1973-12-07 15:24:59.473+00,mindfulness,
15816,125000,125,50,f,"{""mindfulness"":""medium""}",1985-12-07 17:00:07.938+00,mindfulness,
15821,5000,5,1,o,"{""yoga"":""low""}",1992-12-07 17:54:20.421+00,yoga,
15822,355000,355,213,m,"{""mindfulness"":""none""}",1985-12-07 17:56:04.684+00,mindfulness,
15826,75000,75,15,f,"{""mindfulness"":""medium""}",1953-12-07 18:41:07.035+00,mindfulness,
