user_id,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
1200,1980,1980,f,"{""mindfulness"":""none""}",1970-05-12 11:48:05.778+00,mindfulness,
1201,50,10,m,"{""mindfulness"":""none""}",1964-05-12 12:21:00.867+00,mindfulness,
1202,725,290,f,"{""yoga"":""none""}",1956-05-12 12:33:40.39+00,yoga,
1205,35,7,m,"{""mindfulness"":""low""}",1958-05-12 14:36:32.111+00,mindfulness,
1206,1345,1883,f,"{""mindfulness"":""low""}",1959-05-12 14:39:04.349+00,mindfulness,
1208,35,7,f,"{""mindfulness"":""medium""}",1959-05-12 15:08:27.567+00,mindfulness,
1210,2095,2156,m,"{""mindfulness"":""medium""}",1975-05-12 15:48:08.097+00,mindfulness,
1211,110,22,f,"{""mindfulness"":""low""}",1954-05-12 16:05:28.03+00,mindfulness,
1213,700,562,f,"{""mindfulness"":""low""}",1984-02-15 14:42:14.345+00,mindfulness,
1217,5,1,f,"{""mindfulness"":""low""}",1958-05-12 18:15:29.58+00,mindfulness,
1219,3670,42308,f,"{""yoga"":""high""}",1984-08-13 17:00:40.121+00,yoga,
1221,10,2,m,"{""mindfulness"":""none""}",1970-05-12 20:48:42.361+00,mindfulness,
1222,65,13,f,"{""mindfulness"":""none""}",1985-05-12 21:29:46.87+00,mindfulness,
1223,5,1,m,"{""mindfulness"":""medium""}",1988-05-12 21:34:11.443+00,mindfulness,
1225,1330,4424,f,"{""mindfulness"":""high""}",1966-05-12 22:13:17.202+00,mindfulness,
1226,25,5,f,"{""mindfulness"":""low""}",1988-05-12 22:23:53.273+00,mindfulness,
1228,10,2,f,"{""mindfulness"":""low""}",1993-05-12 23:31:23.781+00,mindfulness,
1230,335,268,f,"{""yoga"":""medium""}",1967-05-13 01:05:41.613+00,yoga,
1233,5,1,m,"{""mindfulness"":""medium""}",1983-05-13 04:07:12.932+00,mindfulness,
1238,175,35,f,"{""yoga"":""medium""}",1984-05-13 07:02:33.518+00,yoga,
1239,1300,780,f,"{""mindfulness"":""low""}",1965-05-13 08:05:29.698+00,mindfulness,
1241,55,11,m,"{""mindfulness"":""low""}",1985-05-13 15:31:12.523+00,mindfulness,
1243,490,98,f,"{""mindfulness"":""none""}",1961-05-13 16:33:25.115+00,mindfulness,
1244,890,816,m,"{""mindfulness"":""medium""}",1961-05-13 16:39:37.967+00,mindfulness,
1246,170,34,m,"{""mindfulness"":""medium""}",1963-05-13 17:01:05.031+00,mindfulness,
1248,4885,49512,m,"{""mindfulness"":""medium""}",1955-05-13 17:55:28.999+00,mindfulness,
1251,695,278,m,"{""mindfulness"":""none""}",1991-05-13 18:50:27.262+00,mindfulness,
1252,155,31,f,"{""yoga"":""low""}",1984-05-13 19:11:05.393+00,yoga,
1253,60,41,m,"{""mindfulness"":""medium""}",1974-05-13 19:53:43.073+00,mindfulness,
1254,80,32,f,"{""mindfulness"":""high""}",1968-05-13 19:56:47.002+00,mindfulness,
1255,65,13,m,"{""mindfulness"":""low""}",1966-05-13 20:07:28.936+00,mindfulness,
1256,15,3,f,"{""mindfulness"":""low""}",1986-05-13 20:27:54.432+00,mindfulness,
1257,120,24,m,"{""mindfulness"":""low""}",1984-05-13 20:52:13.8+00,mindfulness,
1261,1785,1428,m,"{""mindfulness"":""medium""}",1956-05-13 22:14:43.23+00,mindfulness,
1262,15,3,m,"{""mindfulness"":""high""}",1985-05-13 22:17:09.587+00,mindfulness,
1263,1840,1472,f,"{""mindfulness"":""medium""}",1987-05-13 22:29:35.292+00,mindfulness,
1264,110,22,f,"{""mindfulness"":""low""}",1988-05-13 22:41:20.202+00,mindfulness,
1267,1895,758,f,"{""mindfulness"":""medium""}",1991-05-15 13:56:45.848+00,mindfulness,
1272,75,15,f,"{""mindfulness"":""none""}",1980-05-14 00:33:38.852+00,mindfulness,
1278,490,98,f,"{""mindfulness"":""none""}",1984-05-14 08:15:51.436+00,mindfulness,
1279,700,280,m,"{""mindfulness"":""low""}",1983-05-14 10:11:44.556+00,mindfulness,
1280,4470,17270,m,"{""mindfulness"":""low""}",1950-11-29 10:13:42.649+00,mindfulness,2015-05-14 21:54:08.347+00
1281,740,312,f,"{""mindfulness"":""low""}",1978-05-14 12:16:33.295+00,mindfulness,
1283,700,280,f,"{""mindfulness"":""none""}",1966-05-14 13:41:04.491+00,mindfulness,
1284,225,45,f,"{""mindfulness"":""medium""}",1976-05-14 14:22:58.089+00,mindfulness,
1285,4390,11934,f,"{""mindfulness"":""high""}",1985-05-14 14:38:16.648+00,mindfulness,
1286,705,282,f,"{""mindfulness"":""none""}",1963-05-14 14:53:22.739+00,mindfulness,
1289,110,22,f,"{""mindfulness"":""low""}",1960-05-14 15:25:53.38+00,mindfulness,
1290,1390,1946,f,"{""mindfulness"":""low""}",1965-05-14 15:45:18.285+00,mindfulness,
1291,5,1,f,"{""mindfulness"":""none""}",1973-05-14 15:54:55.059+00,mindfulness,
1300,40,8,f,"{""mindfulness"":""medium""}",1983-05-14 20:19:10.567+00,mindfulness,
1301,7115,14704,f,"{""mindfulness"":""medium""}",1956-05-14 20:49:03.686+00,mindfulness,
1307,40,8,m,"{""mindfulness"":""medium""}",1984-05-15 03:15:46.476+00,mindfulness,
1308,350,280,f,"{""mindfulness"":""low""}",1972-05-15 07:13:14.434+00,mindfulness,
1310,9580,19062,f,"{""yoga"":""high""}",1968-05-15 12:14:17.414+00,yoga,
1311,205,205,f,"{""mindfulness"":""none""}",1986-05-15 17:34:45.839+00,mindfulness,
1312,600,1440,f,"{""mindfulness"":""low""}",1959-05-15 18:44:00.219+00,mindfulness,
1315,40,8,f,"{""mindfulness"":""low""}",1979-05-15 20:17:31.865+00,mindfulness,
1318,1985,2055,f,"{""mindfulness"":""low""}",1982-05-15 20:29:57.596+00,mindfulness,
1328,40,8,f,"{""mindfulness"":""low""}",1966-05-16 00:15:17.825+00,mindfulness,
1330,13085,26388,f,"{""yoga"":""high""}",1981-05-16 01:51:21.852+00,yoga,2015-06-15 01:53:53.787+00
1335,65,799,m,"{""mindfulness"":""medium""}",1971-05-16 11:50:44.83+00,mindfulness,
1336,10,2,f,"{""mindfulness"":""medium""}",1955-05-16 12:31:37.269+00,mindfulness,
1337,40,8,m,"{""mindfulness"":""medium""}",1966-05-16 12:36:41.021+00,mindfulness,
1338,60,12,f,"{""mindfulness"":""medium""}",1958-05-16 12:53:41.649+00,mindfulness,
1339,65,13,m,"{""mindfulness"":""none""}",1952-05-16 20:06:02.361+00,mindfulness,
1341,40,8,f,"{""mindfulness"":""medium""}",1975-05-16 15:29:07.294+00,mindfulness,
1342,1315,789,f,"{""mindfulness"":""none""}",1970-05-16 16:00:12.604+00,mindfulness,
1344,45,9,f,"{""mindfulness"":""medium""}",1969-05-16 16:39:40.183+00,mindfulness,
1346,705,282,m,"{""mindfulness"":""none""}",1969-05-16 17:31:43.165+00,mindfulness,
1347,700,358,f,"{""mindfulness"":""low""}",1950-05-16 18:59:55.78+00,mindfulness,
1356,1440,288,f,"{""yoga"":""high""}",1975-05-17 13:21:41.555+00,yoga,
1357,725,290,m,"{""mindfulness"":""none""}",1992-05-17 13:44:46.74+00,mindfulness,
1361,685,411,f,"{""mindfulness"":""none""}",1985-05-17 15:18:15.93+00,mindfulness,
1362,40,8,f,"{""mindfulness"":""medium""}",1953-05-17 16:02:23.121+00,mindfulness,
1363,1340,536,m,"{""yoga"":""medium""}",1990-05-17 16:08:29.236+00,yoga,
1364,1405,1686,f,"{""mindfulness"":""none""}",1962-05-17 16:14:17.624+00,mindfulness,
1366,570,114,f,"{""yoga"":""high""}",1985-05-17 17:35:22.829+00,yoga,
1368,40,8,m,"{""mindfulness"":""high""}",1981-05-17 19:11:54.913+00,mindfulness,
1370,65,13,f,"{""yoga"":""medium""}",1956-05-18 00:33:51.737+00,yoga,
1372,65,13,f,"{""mindfulness"":""none""}",1985-05-18 01:40:04.627+00,mindfulness,
1373,2560,3072,f,"{""mindfulness"":""high""}",1984-05-18 01:53:08.205+00,mindfulness,
1376,1345,6408,m,"{""mindfulness"":""none""}",1992-05-18 08:15:30.46+00,mindfulness,
1379,40,12388,f,"{""mindfulness"":""high""}",1992-05-18 14:06:26.013+00,mindfulness,
1384,40,266,m,"{""mindfulness"":""none""}",1969-05-18 17:20:46.892+00,mindfulness,
1387,10,2,f,"{""mindfulness"":""medium""}",1954-05-18 18:15:22.164+00,mindfulness,
1391,885,708,f,"{""mindfulness"":""low""}",1972-05-18 19:36:41.765+00,mindfulness,
1395,70,14,f,"{""mindfulness"":""high""}",1985-05-18 21:19:10.293+00,mindfulness,
1398,1675,3590,f,"{""mindfulness"":""low""}",1985-05-18 22:32:59.193+00,mindfulness,
1399,70,14,f,"{""mindfulness"":""none""}",1966-05-18 22:50:30.05+00,mindfulness,
1401,655,262,f,"{""mindfulness"":""medium""}",1964-05-18 23:08:57.846+00,mindfulness,
1402,965,386,f,"{""yoga"":""low""}",1965-05-18 23:35:03.11+00,yoga,
1403,25,5,f,"{""mindfulness"":""low""}",1971-05-18 23:35:44.78+00,mindfulness,
1404,2330,10073,f,"{""mindfulness"":""low""}",1970-12-29 20:10:51.819+00,mindfulness,
1406,35,7,f,"{""mindfulness"":""low""}",1960-05-19 00:09:00.223+00,mindfulness,
1407,130,173,f,"{""mindfulness"":""low""}",1970-05-19 00:14:26.355+00,mindfulness,
1410,5,12,m,"{""mindfulness"":""low""}",1969-05-19 00:43:50.567+00,mindfulness,
1411,75,229,f,"{""mindfulness"":""high""}",1975-05-19 01:06:06.052+00,mindfulness,
1414,5,1,f,"{""mindfulness"":""none""}",1991-05-19 01:49:42.518+00,mindfulness,
1416,65,702,f,"{""mindfulness"":""high""}",1989-05-19 02:16:21.273+00,mindfulness,
1417,420,84,f,"{""mindfulness"":""medium""}",1980-05-19 02:45:00.404+00,mindfulness,
1418,3290,1316,f,"{""yoga"":""medium""}",1950-05-19 03:30:58.116+00,yoga,
1420,10,2,f,"{""mindfulness"":""low""}",1985-05-19 04:05:44.538+00,mindfulness,
1421,335,134,f,"{""mindfulness"":""medium""}",1980-05-19 04:24:59.74+00,mindfulness,
1422,65,13,f,"{""yoga"":""medium""}",1962-05-19 04:30:27.868+00,yoga,
1426,405,81,f,"{""yoga"":""high""}",1953-05-19 04:57:11.33+00,yoga,
1428,1980,1584,f,"{""mindfulness"":""none""}",1968-05-19 05:29:23.281+00,mindfulness,
1429,40,1096,f,"{""mindfulness"":""none""}",1993-05-19 05:30:09.111+00,mindfulness,
1432,10,2,f,"{""mindfulness"":""low""}",1979-05-19 05:55:33.656+00,mindfulness,
1434,135,108,m,"{""mindfulness"":""low""}",1983-05-19 06:29:27.698+00,mindfulness,
1436,615,369,f,"{""mindfulness"":""medium""}",1991-05-19 06:58:59.363+00,mindfulness,
1437,285,2078,f,"{""mindfulness"":""none""}",1987-05-19 06:46:01.893+00,mindfulness,
1443,690,276,m,"{""mindfulness"":""none""}",1985-05-19 08:29:20.316+00,mindfulness,
1444,65,13,f,"{""mindfulness"":""none""}",1974-05-19 08:40:42.506+00,mindfulness,
1446,655,262,f,"{""mindfulness"":""low""}",1971-05-19 23:12:08.517+00,mindfulness,
1449,1860,3760,f,"{""yoga"":""medium""}",1957-05-19 14:54:28.284+00,yoga,
1452,530,106,f,"{""mindfulness"":""medium""}",1988-05-19 15:07:15.105+00,mindfulness,
1454,1330,2056,m,"{""mindfulness"":""none""}",1980-05-19 15:22:44.889+00,mindfulness,
1457,5,1,f,"{""mindfulness"":""low""}",1985-05-19 16:02:03.643+00,mindfulness,
1460,100,20,m,"{""yoga"":""medium""}",1985-05-19 16:41:03.648+00,yoga,
1463,735,441,f,"{""mindfulness"":""medium""}",1950-05-21 02:47:28.991+00,mindfulness,
1465,110,22,f,"{""mindfulness"":""medium""}",1974-05-19 17:45:21.607+00,mindfulness,
1466,15,274,f,"{""mindfulness"":""low""}",1981-05-19 18:08:59.212+00,mindfulness,
1472,35,7,m,"{""mindfulness"":""low""}",1981-05-19 19:57:05.753+00,mindfulness,
1476,65,13,m,"{""mindfulness"":""medium""}",1986-05-19 21:09:01.38+00,mindfulness,
1477,2665,5064,f,"{""mindfulness"":""medium""}",1969-05-19 21:10:58.348+00,mindfulness,
1480,75,15,f,"{""mindfulness"":""none""}",1983-05-19 22:10:19.489+00,mindfulness,
1482,705,282,m,"{""mindfulness"":""high""}",1974-05-19 23:03:53.328+00,mindfulness,
1483,730,438,f,"{""mindfulness"":""medium""}",1975-05-19 23:29:57.611+00,mindfulness,
1484,140,34,m,"{""mindfulness"":""high""}",1972-05-20 00:01:20.961+00,mindfulness,
1488,60,12,m,"{""yoga"":""medium""}",1972-05-20 01:28:11.585+00,yoga,
1490,605,242,m,"{""mindfulness"":""low""}",1973-05-20 02:56:01.697+00,mindfulness,
1496,2715,1629,f,"{""mindfulness"":""none""}",1985-05-20 07:35:03.77+00,mindfulness,
1498,40,8,m,"{""mindfulness"":""none""}",1983-05-20 10:43:34.247+00,mindfulness,
1499,40,8,f,"{""mindfulness"":""none""}",1984-05-20 11:58:00.599+00,mindfulness,
1500,40,8,f,"{""mindfulness"":""medium""}",1966-05-20 12:25:07.33+00,mindfulness,
1501,40,8,f,"{""mindfulness"":""medium""}",1979-05-20 12:27:41.198+00,mindfulness,
1503,685,274,f,"{""mindfulness"":""low""}",1963-05-20 14:50:48.777+00,mindfulness,
1505,25,5,m,"{""mindfulness"":""medium""}",1973-05-20 16:16:52.088+00,mindfulness,
1506,35,7,f,"{""mindfulness"":""none""}",1985-05-20 16:20:23.071+00,mindfulness,
1509,695,332,f,"{""mindfulness"":""medium""}",1983-05-20 17:13:34.725+00,mindfulness,
1510,75,15,m,"{""yoga"":""low""}",1982-05-20 18:14:32.976+00,yoga,
1512,3085,3726,f,"{""mindfulness"":""low""}",1970-05-20 19:15:13.173+00,mindfulness,
1513,1505,1204,f,"{""mindfulness"":""low""}",1982-05-20 19:23:33.616+00,mindfulness,
1514,105,42,f,"{""mindfulness"":""none""}",1994-05-20 19:28:10.907+00,mindfulness,
1519,695,278,f,"{""mindfulness"":""medium""}",1965-05-20 20:14:34.318+00,mindfulness,
1520,1490,1192,f,"{""mindfulness"":""low""}",1967-05-20 20:28:14.972+00,mindfulness,
1523,85,34,m,"{""yoga"":""high""}",1951-05-20 21:41:20.297+00,yoga,
1524,60,12,f,"{""mindfulness"":""high""}",1961-05-20 21:49:12.955+00,mindfulness,
1526,1345,38067,m,"{""yoga"":""medium""}",1973-05-20 23:05:08.206+00,yoga,
1530,20,4,f,"{""mindfulness"":""medium""}",1958-05-21 00:31:45.131+00,mindfulness,
1531,100,40,f,"{""mindfulness"":""none""}",1992-05-21 01:06:58.883+00,mindfulness,
1532,40,8,f,"{""mindfulness"":""none""}",1974-05-21 01:19:10.171+00,mindfulness,
1534,2495,12600,m,"{""mindfulness"":""medium""}",1984-05-21 01:54:45.923+00,mindfulness,
1537,125,25,f,"{""mindfulness"":""none""}",1985-05-21 03:55:50.122+00,mindfulness,
1538,3960,14680,f,"{""yoga"":""none""}",1985-05-21 04:04:54.241+00,yoga,
1540,40,1694,f,"{""mindfulness"":""low""}",1979-06-16 09:29:12.269+00,mindfulness,
1542,5,1,f,"{""mindfulness"":""none""}",1985-05-21 20:05:19.374+00,mindfulness,
1543,40,8,f,"{""mindfulness"":""high""}",1980-05-21 20:11:31.963+00,mindfulness,
1545,130,54,f,"{""mindfulness"":""low""}",1982-05-21 20:22:40.912+00,mindfulness,
1551,120,48,f,"{""mindfulness"":""medium""}",1978-05-22 01:47:47.277+00,mindfulness,
1554,715,1308,m,"{""mindfulness"":""none""}",1980-05-22 05:02:44.718+00,mindfulness,
1556,40,332,f,"{""mindfulness"":""low""}",1996-05-22 09:50:09.941+00,mindfulness,
1558,35,7,f,"{""mindfulness"":""none""}",1985-05-22 13:48:29.317+00,mindfulness,
1560,1305,783,m,"{""mindfulness"":""none""}",1966-05-22 14:16:59.066+00,mindfulness,
1563,1350,540,f,"{""mindfulness"":""low""}",1947-05-22 15:17:57.422+00,mindfulness,
1566,20,4,f,"{""mindfulness"":""medium""}",1980-05-22 20:20:04.373+00,mindfulness,
1567,5,1,m,"{""mindfulness"":""high""}",1985-05-22 20:45:53.239+00,mindfulness,
1573,705,282,f,"{""mindfulness"":""low""}",1975-05-22 23:47:03.391+00,mindfulness,
1574,25,5,m,"{""mindfulness"":""none""}",1988-05-23 00:02:31.122+00,mindfulness,
1579,125,25,f,"{""mindfulness"":""medium""}",1973-05-23 15:45:47.815+00,mindfulness,
1580,45,9,f,"{""mindfulness"":""medium""}",1948-05-23 19:18:20.089+00,mindfulness,
1581,1395,1116,m,"{""mindfulness"":""medium""}",1958-05-24 04:00:05.294+00,mindfulness,
1584,35,82044,m,"{""mindfulness"":""medium""}",1989-06-07 13:34:51.324+00,mindfulness,
1585,455,91,m,"{""mindfulness"":""medium""}",1984-05-24 11:37:24.63+00,mindfulness,
1586,35,7,m,"{""mindfulness"":""none""}",1987-05-24 13:18:59.345+00,mindfulness,
1590,370,74,f,"{""mindfulness"":""medium""}",1985-05-24 14:56:11.935+00,mindfulness,
1591,65,13,m,"{""mindfulness"":""none""}",1970-05-24 16:45:42.283+00,mindfulness,
1592,700,280,f,"{""mindfulness"":""medium""}",1956-05-24 20:17:56.121+00,mindfulness,
1595,40,21,f,"{""mindfulness"":""medium""}",1978-05-25 01:27:35.2+00,mindfulness,
1596,40,249,f,"{""yoga"":""high""}",1981-05-25 10:12:54.976+00,yoga,
1597,65,1429,m,"{""mindfulness"":""low""}",1988-05-25 14:50:43.842+00,mindfulness,
1600,675,270,f,"{""mindfulness"":""medium""}",1985-05-25 19:37:09.215+00,mindfulness,
1601,650,260,m,"{""mindfulness"":""medium""}",1979-05-25 19:37:24.266+00,mindfulness,
1602,2460,4325,m,"{""mindfulness"":""medium""}",1954-05-25 22:24:34.037+00,mindfulness,
1603,135,27,f,"{""mindfulness"":""none""}",1985-05-25 22:27:35.781+00,mindfulness,
1607,60,12,f,"{""mindfulness"":""medium""}",1968-05-26 03:00:24.146+00,mindfulness,
1609,70,14,f,"{""mindfulness"":""medium""}",1985-05-26 05:37:30.479+00,mindfulness,
1610,65,16,m,"{""mindfulness"":""none""}",1990-05-26 17:04:57.633+00,mindfulness,
1612,695,278,f,"{""mindfulness"":""low""}",1990-05-26 17:56:15.487+00,mindfulness,
1613,15,3,f,"{""mindfulness"":""low""}",1986-05-26 18:13:47.827+00,mindfulness,
1615,115,46,f,"{""yoga"":""medium""}",1989-05-26 18:14:26.683+00,yoga,
1618,155,129,f,"{""mindfulness"":""medium""}",1980-05-26 18:20:35.311+00,mindfulness,
1624,2700,4320,f,"{""mindfulness"":""low""}",1988-05-26 18:23:37.238+00,mindfulness,
1628,5,1,f,"{""mindfulness"":""low""}",1984-05-26 18:40:22.451+00,mindfulness,
1634,35,7,f,"{""yoga"":""medium""}",1987-05-26 18:54:02.738+00,yoga,
1636,435,1260,f,"{""yoga"":""high""}",1992-05-26 18:55:12.904+00,yoga,
1640,740,444,f,"{""mindfulness"":""medium""}",1981-05-26 19:10:50.809+00,mindfulness,
1649,2270,3178,m,"{""yoga"":""high""}",1976-05-26 20:57:02.548+00,yoga,
1650,85,17,f,"{""yoga"":""medium""}",1982-05-26 20:57:51.159+00,yoga,
1661,3350,40311,m,"{""mindfulness"":""medium""}",1984-05-26 22:03:38.037+00,mindfulness,
1663,2075,2284,f,"{""mindfulness"":""low""}",1983-05-26 22:13:48.769+00,mindfulness,
1669,10,2,f,"{""yoga"":""medium""}",1986-05-26 23:05:05.23+00,yoga,
1672,15,3,f,"{""mindfulness"":""low""}",1984-05-26 23:33:48.331+00,mindfulness,
1675,5,1,f,"{""mindfulness"":""low""}",1989-05-26 23:48:40.733+00,mindfulness,
1677,8035,91089,f,"{""yoga"":""medium""}",1989-05-27 00:27:33.318+00,yoga,
1679,695,278,f,"{""mindfulness"":""medium""}",1980-05-27 01:31:04.121+00,mindfulness,
1680,715,286,f,"{""yoga"":""medium""}",1979-05-27 01:54:13.222+00,yoga,
1689,85,17,f,"{""mindfulness"":""low""}",1964-05-27 16:10:16.512+00,mindfulness,
1691,1550,1860,f,"{""mindfulness"":""low""}",1983-05-27 16:39:40.241+00,mindfulness,
1697,65,337,m,"{""mindfulness"":""low""}",1969-05-27 17:55:20.789+00,mindfulness,
1698,20,4,m,"{""mindfulness"":""medium""}",1975-05-27 17:54:25.29+00,mindfulness,
1699,845,948,m,"{""mindfulness"":""none""}",1986-05-27 18:08:42.764+00,mindfulness,
1702,700,280,f,"{""mindfulness"":""low""}",1963-05-27 19:52:42.179+00,mindfulness,
1707,5,1,f,"{""mindfulness"":""medium""}",1980-05-27 22:34:43.814+00,mindfulness,
1713,1415,8196,m,"{""mindfulness"":""low""}",1960-05-28 02:08:55.857+00,mindfulness,
1715,1285,771,m,"{""mindfulness"":""none""}",1972-05-28 02:20:58.999+00,mindfulness,
1720,4725,8435,f,"{""mindfulness"":""medium""}",1969-05-28 04:47:29.985+00,mindfulness,
1722,115,23,m,"{""mindfulness"":""high""}",1979-05-28 08:06:24.166+00,mindfulness,
1723,345,207,f,"{""yoga"":""none""}",1977-05-28 09:29:12.7+00,yoga,
1724,690,276,f,"{""mindfulness"":""low""}",1965-05-28 10:16:46.784+00,mindfulness,
1727,5,1,m,"{""mindfulness"":""medium""}",1983-05-28 13:14:22.59+00,mindfulness,
1730,485,97,m,"{""mindfulness"":""medium""}",1985-05-28 14:17:15.483+00,mindfulness,
1731,2310,3099,m,"{""mindfulness"":""medium""}",1962-05-28 15:58:46.597+00,mindfulness,
1735,65,13,m,"{""mindfulness"":""high""}",1977-05-28 16:48:14.544+00,mindfulness,
1737,1290,774,f,"{""mindfulness"":""none""}",1985-05-28 17:29:08.005+00,mindfulness,
1738,2100,2520,f,"{""mindfulness"":""none""}",1996-05-28 17:43:32.776+00,mindfulness,
1741,7815,211510,m,"{""mindfulness"":""none""}",1985-05-28 18:41:39.54+00,mindfulness,
1747,640,832,m,"{""mindfulness"":""none""}",1960-05-28 19:51:22.816+00,mindfulness,
1748,10,2,f,"{""mindfulness"":""low""}",1987-05-28 20:06:04.013+00,mindfulness,
1749,505,1010,f,"{""mindfulness"":""low""}",1973-05-28 20:27:54.273+00,mindfulness,
1751,35,7,f,"{""mindfulness"":""medium""}",1963-05-28 21:31:49.324+00,mindfulness,
1753,11860,47663,f,"{""yoga"":""high""}",1973-05-28 22:40:22.251+00,yoga,
1754,25,5,m,"{""mindfulness"":""low""}",1979-05-28 23:05:41.867+00,mindfulness,
1757,700,280,f,"{""mindfulness"":""low""}",1944-05-29 01:03:44.843+00,mindfulness,
1758,65,13,f,"{""mindfulness"":""low""}",1949-05-29 01:16:19.577+00,mindfulness,
1759,140,56,f,"{""mindfulness"":""none""}",1964-05-29 02:14:38.089+00,mindfulness,
1760,60,12,f,"{""mindfulness"":""low""}",1980-05-29 02:49:21.615+00,mindfulness,
1762,195,117,f,"{""yoga"":""none""}",1979-05-29 06:19:39.215+00,yoga,
1764,165,33,f,"{""mindfulness"":""none""}",1964-05-29 10:53:33.836+00,mindfulness,
1766,65,13,f,"{""mindfulness"":""none""}",1985-05-29 13:23:11.922+00,mindfulness,
1768,65,3732,f,"{""mindfulness"":""medium""}",1977-05-29 15:21:52.406+00,mindfulness,
1770,5,1,m,"{""yoga"":""none""}",1986-05-29 15:58:11.192+00,yoga,
1771,1350,810,m,"{""mindfulness"":""low""}",1995-05-29 16:24:44.03+00,mindfulness,
1773,160,3216,f,"{""mindfulness"":""medium""}",1977-05-29 16:38:24.088+00,mindfulness,
1777,20,4,f,"{""mindfulness"":""medium""}",1985-05-29 17:06:24.052+00,mindfulness,
1779,1910,11188,f,"{""mindfulness"":""medium""}",1949-05-29 18:37:09.712+00,mindfulness,
1780,75,15,m,"{""mindfulness"":""none""}",1956-05-29 18:50:26.37+00,mindfulness,
1781,295,59,f,"{""mindfulness"":""low""}",1987-05-29 19:08:32.269+00,mindfulness,
1782,220,44,f,"{""mindfulness"":""low""}",1960-05-29 19:24:20.721+00,mindfulness,
1784,1885,7408,f,"{""mindfulness"":""medium""}",1949-05-29 19:36:38.208+00,mindfulness,
1785,75,15,m,"{""mindfulness"":""medium""}",1957-05-29 19:48:27.368+00,mindfulness,
1786,35,7,m,"{""mindfulness"":""none""}",1990-05-29 19:51:04.227+00,mindfulness,
1793,35,7,m,"{""mindfulness"":""high""}",1968-05-29 21:31:58.767+00,mindfulness,
1794,20,4,m,"{""mindfulness"":""medium""}",1985-05-29 22:28:55.318+00,mindfulness,
1795,40,8,m,"{""mindfulness"":""low""}",1967-05-29 22:30:45.144+00,mindfulness,
1796,65,13,m,"{""mindfulness"":""none""}",1972-05-29 22:34:31.56+00,mindfulness,
