ID,subscribedYN,sec,sessions_completed,series_completed,experience,focus_n,gender_n,dob_given
9293,1,960,3,0,3,0,1,1
9294,0,325,4,0,2,0,0,0
9295,0,820,5,0,1,0,0,0
9296,0,770,5,0,2,0,0,0
9297,0,120,2,0,1,0,0,0
9298,0,585,4,0,2,0,0,0
9299,0,795,5,0,1,0,0,0
9300,1,3375,19,0,2,0,1,1
9301,0,160,2,0,1,0,1,0
9302,0,3225,10,2,3,1,0,0
9303,0,90,1,0,3,0,0,0
9304,0,70,1,0,2,0,1,0
9305,0,125,2,0,2,0,0,0
9306,0,120,2,0,3,1,0,0
9307,1,1905,1,0,4,1,0,0
9308,0,115,2,0,1,0,0,0
9309,0,100,1,0,3,0,1,0
9310,0,125,2,0,2,0,0,0
9311,0,120,1,0,1,0,0,0
9312,0,60,1,0,2,0,0,0
9313,0,2055,7,0,3,0,0,0
9314,0,60,1,0,1,0,0,0
9315,0,560,6,0,1,0,0,0
9316,0,965,5,0,1,0,0,0
9317,0,620,8,0,3,0,1,0
9318,0,80,1,0,1,0,1,0
9319,0,200,2,0,3,0,0,0
9320,0,1090,5,0,1,0,0,0
9321,0,775,5,0,1,1,1,0
9322,0,590,7,0,3,0,1,0
9323,0,175,2,0,1,0,1,0
9324,0,120,2,0,3,0,1,0
9325,0,1225,2,0,1,1,0,0
9326,0,125,2,0,1,0,0,0
9327,0,180,2,0,1,0,0,0
9328,0,2115,9,0,3,0,1,0
9329,0,260,2,0,4,1,0,0
9330,0,90,1,0,2,0,0,0
9331,0,945,2,0,3,0,1,0
9332,0,2335,9,0,1,0,0,0
9333,0,490,3,0,1,0,0,0
9334,0,1065,5,0,1,0,0,0
9335,0,15,1,0,2,0,0,0
9336,0,130,2,0,3,0,0,0
9337,0,180,2,0,3,0,0,0
9338,0,455,3,0,2,0,0,0
9339,0,175,2,0,2,0,0,0
9340,0,125,2,0,1,0,0,0
9341,0,1000,6,0,3,0,1,0
9342,0,470,4,0,3,0,1,0
9343,0,1235,9,0,3,0,1,0
9344,0,575,4,0,2,0,0,0
9345,0,60,1,0,1,0,1,0
9346,0,830,4,0,2,0,0,0
9347,0,840,3,0,3,1,0,0
9348,0,3650,15,0,2,0,0,0
9349,0,380,6,0,3,0,0,0
9350,0,175,3,0,1,0,0,0
9351,0,440,4,0,3,0,0,0
9352,0,1005,1,0,1,1,0,0
9353,0,1340,9,0,2,0,1,0
9354,0,465,3,0,3,0,0,0
9355,0,190,2,0,2,1,0,0
9356,0,725,4,0,1,0,0,0
9357,0,105,2,0,3,0,0,0
9358,0,185,2,0,3,0,0,0
9359,0,65,1,0,2,0,0,0
9360,0,120,2,0,3,0,0,0
9361,0,1370,7,0,1,0,1,0
9362,0,75,1,0,3,0,1,0
9363,0,530,2,0,3,1,0,0
9364,0,130,3,0,2,0,0,0
9365,0,2095,11,0,1,0,0,0
9366,0,195,2,0,1,0,0,0
9367,0,790,5,0,3,0,1,0
9368,0,370,3,0,1,0,0,0
9369,0,60,1,0,3,0,1,0
9370,0,660,4,0,3,0,1,1
9371,0,5280,15,0,1,0,1,0
9372,0,135,3,0,3,0,0,0
9373,0,1225,6,0,1,0,0,0
9374,0,445,6,0,2,0,0,0
9375,0,2305,8,0,3,0,1,0
9376,1,5295,9,0,3,0,0,0
9377,0,935,6,0,2,0,0,0
9378,0,65,1,0,2,0,0,0
9379,0,245,2,0,2,0,0,0
9380,0,65,1,0,3,0,1,0
9381,0,475,3,0,1,0,1,0
9382,0,215,4,0,1,0,0,0
9383,0,65,1,0,2,0,1,0
9384,0,130,3,0,3,0,0,0
9385,0,2270,7,0,3,0,0,1
9386,0,345,4,0,1,0,0,0
9387,0,115,2,0,3,0,0,0
9388,0,95,3,0,2,0,0,0
9389,0,990,3,0,4,0,1,0
9390,0,1220,9,0,3,0,0,0
9391,0,1835,9,0,1,0,0,0
9392,0,705,5,0,1,0,0,0
9393,0,12585,39,0,2,0,0,0
9394,0,980,2,0,1,0,0,0
9395,0,4350,16,0,1,0,1,0
9396,0,2095,12,0,1,0,0,0
9397,0,1125,6,0,1,0,0,0
9398,0,190,3,0,2,0,0,0
9399,0,1155,2,0,1,1,1,0
9400,1,5935,30,0,2,0,1,1
9401,0,2045,9,0,2,0,0,0
9402,0,90,2,0,1,0,1,0
9403,1,14900,36,3,2,0,1,0
9404,0,565,4,0,1,0,0,0
9405,0,7045,30,0,3,0,0,0
9406,0,1620,7,0,2,0,0,0
9407,0,1980,5,0,3,0,1,0
9408,0,450,3,0,2,0,1,0
9409,0,3010,7,0,3,0,1,0
9410,0,820,5,0,1,1,0,0
9411,0,2590,8,0,3,0,1,0
9412,0,610,3,0,4,0,0,0
9413,0,90,1,0,3,0,0,0
9414,0,110,1,0,3,0,1,0
9415,0,510,2,0,3,0,1,0
9416,0,205,3,0,2,0,1,0
9417,0,135,3,0,3,0,1,0
9418,0,155,2,0,3,1,1,0
9419,0,725,1,0,1,0,0,0
9420,0,820,5,0,1,0,1,0
9421,0,100,9,0,3,0,1,0
9422,0,840,4,0,3,0,1,0
9423,0,200,1,0,3,0,1,0
9424,0,180,2,0,1,0,0,0
9425,0,240,3,0,3,0,0,0
9426,0,130,2,0,1,0,0,0
9427,0,60,1,0,3,0,1,0
9428,1,2215,8,0,3,0,1,0
9429,0,185,2,0,3,0,0,0
9430,1,25320,97,25,4,0,1,1
9431,0,415,2,0,1,0,1,0
9432,0,210,1,0,1,0,1,0
9433,0,125,2,0,3,0,0,0
9434,0,60,1,0,1,0,1,0
9435,0,1220,6,0,1,0,0,0
9436,0,125,2,0,1,0,0,0
9437,0,130,2,0,3,0,1,1
9438,0,90,1,0,3,0,0,0
9439,0,1985,8,0,3,0,1,0
9440,0,1420,7,0,3,0,1,0
9441,0,185,2,0,3,0,0,0
9442,0,1865,3,0,1,1,0,0
9443,0,60,1,0,3,0,1,0
9444,0,190,3,0,3,0,0,0
9445,0,1480,11,0,2,0,1,0
9446,1,3705,16,0,3,1,0,0
9447,0,495,4,0,1,0,0,0
9448,0,1075,5,0,3,0,0,0
9449,0,545,4,0,3,0,1,0
9450,0,120,2,0,2,0,1,0
9451,0,115,2,0,2,0,1,0
9452,0,140,1,0,3,0,0,0
9453,0,385,2,0,2,0,1,0
9454,0,165,1,0,3,0,0,0
9455,0,60,1,0,3,0,0,0
9456,0,190,2,0,1,0,0,0
9457,0,90,1,0,1,0,1,0
9458,0,1315,4,0,3,0,1,0
9459,0,125,2,0,2,0,1,1
9460,0,120,2,0,3,0,1,0
9461,0,755,4,0,2,0,1,0
9462,0,610,5,0,1,0,0,0
9463,0,1000,7,0,3,0,1,0
9464,0,320,2,0,1,0,1,0
9465,0,575,4,0,1,0,0,0
9466,0,120,2,0,1,0,0,0
9467,0,1580,5,0,3,0,1,0
9468,0,655,6,0,2,0,0,0
9469,0,5735,34,5,3,0,0,0
9470,0,850,5,0,3,0,1,0
9471,0,1565,11,0,2,0,1,0
9472,0,175,2,0,1,0,1,0
9473,0,110,1,0,1,0,0,0
9474,0,180,2,0,2,0,1,0
9475,0,245,2,0,1,0,0,0
9476,0,630,4,0,2,0,0,0
9477,0,2720,13,0,3,0,1,0
9478,0,235,3,0,3,1,0,0
9479,0,180,2,0,3,0,1,0
9480,0,505,3,0,2,0,1,0
9481,0,1115,6,0,1,1,1,0
9482,0,505,4,0,3,0,1,0
9483,0,120,2,0,2,0,1,0
9484,0,740,3,0,2,0,0,0
9485,0,835,6,0,3,0,0,1
9486,1,2985,9,0,1,0,0,0
9487,0,205,5,0,2,0,1,0
9488,0,2480,12,0,2,0,1,0
9489,0,430,4,0,2,0,0,0
9490,1,10410,36,0,3,0,0,0
9491,0,25,1,0,2,0,0,1
9492,0,5190,15,0,1,0,0,0
9493,1,4080,19,0,3,0,1,0
9494,0,250,7,0,3,0,0,0
9495,0,130,2,0,3,1,0,0
9496,0,1880,7,0,3,0,0,0
9497,1,2215,7,0,2,0,1,0
9498,0,85,1,0,1,0,1,0
9499,0,575,4,0,2,0,1,0
9500,0,135,3,0,1,0,1,0
9501,0,640,7,0,2,0,1,1
9502,0,535,4,0,3,0,1,0
9503,0,675,2,0,1,0,1,0
9504,0,920,4,0,2,0,0,0
9505,0,105,1,0,1,0,1,0
9506,0,4855,11,0,1,0,0,0
9507,0,825,5,0,1,0,0,0
9508,0,250,1,0,1,0,0,0
9509,0,815,5,0,2,0,0,0
9510,0,85,1,0,2,0,0,0
9511,1,380,2,0,1,0,1,0
9512,0,15,2,0,1,0,0,0
9513,0,1940,9,0,1,0,0,1
9514,0,2635,6,0,3,0,0,0
9515,0,180,2,0,4,1,1,0
9516,0,365,2,0,3,1,1,0
9517,0,115,1,0,1,0,1,1
9518,1,10010,18,0,3,0,1,0
9519,0,720,2,0,1,0,1,0
9520,0,90,1,0,2,0,0,0
9521,1,3390,11,0,3,1,1,0
9522,0,165,6,0,3,0,1,0
9523,0,60,1,0,1,0,0,0
9524,0,180,2,0,2,0,1,0
9525,0,175,2,0,2,0,1,0
9526,0,1685,12,0,1,0,0,0
9527,0,645,3,0,3,1,0,0
9528,0,450,3,0,3,0,0,0
9529,0,60,1,0,3,0,1,0
9530,0,60,1,0,1,0,1,0
9531,0,195,2,0,1,0,0,0
9532,0,180,2,0,1,0,0,0
9533,0,440,2,0,1,0,1,0
9534,0,1815,8,0,1,0,1,0
9535,0,125,2,0,3,0,0,0
9536,0,550,4,0,2,0,0,0
9537,0,75,1,0,3,0,0,0
9538,0,200,3,0,2,0,1,0
9539,0,175,2,0,1,0,1,0
9540,0,180,2,0,3,0,1,0
9541,0,120,2,0,3,1,0,0
9542,0,170,2,0,2,0,1,0
9543,1,12245,8,0,3,1,1,0
9544,0,3435,14,0,1,0,0,0
9545,0,805,6,0,2,0,0,0
9546,0,95,1,0,1,0,0,0
9547,0,570,4,0,2,0,0,0
9548,0,40,1,0,4,1,0,0
9549,0,1935,14,0,3,0,0,0
9550,0,85,1,0,3,0,1,0
9551,0,325,5,0,2,0,0,0
9552,0,180,2,0,2,0,0,0
9553,0,190,2,0,2,0,1,0
9554,1,3545,11,0,2,0,1,0
9555,0,545,4,0,1,0,0,0
9556,0,460,4,0,1,0,0,0
9557,0,460,3,0,3,0,0,0
9558,0,65,1,0,3,0,1,1
9559,0,480,3,0,3,0,0,0
9560,0,100,1,0,1,0,0,0
9561,0,65,1,0,3,0,0,0
9562,0,1270,6,0,1,0,0,0
9563,0,3225,5,0,1,0,1,0
9564,0,110,1,0,1,0,0,0
9565,0,2905,13,2,3,0,1,0
9566,0,2175,10,0,3,0,1,0
9567,0,3005,12,0,3,0,0,0
9568,0,90,1,0,1,0,1,0
9569,0,960,6,0,3,0,0,0
9570,0,220,3,0,2,0,1,0
9571,0,145,2,0,1,0,0,0
9572,0,125,2,0,3,0,0,0
9573,0,135,2,0,3,0,0,0
9574,0,695,5,0,1,0,0,0
9575,0,455,4,0,1,0,1,0
9576,0,500,3,0,3,1,0,0
9577,0,90,1,0,1,1,0,0
9578,0,165,1,0,3,0,1,0
9579,1,1580,14,0,3,0,0,0
9580,0,95,1,0,3,0,1,0
9581,0,770,3,0,2,0,0,0
9582,0,4810,7,0,1,1,0,1
9583,0,310,5,0,2,0,1,0
9584,0,90,1,0,3,0,0,0
9585,0,15,4,0,2,0,0,0
9586,0,2060,9,0,2,0,1,0
9587,0,290,3,0,1,0,0,0
9588,0,1105,7,0,3,0,0,0
9589,0,250,1,0,1,1,0,0
9590,0,30,5,0,3,0,0,0
9591,0,575,4,0,3,0,1,0
9592,0,1375,7,0,2,0,1,0
9593,0,4140,11,0,3,0,0,0
9594,0,575,4,0,2,0,0,0
9595,0,9420,8,0,4,1,0,0
9596,0,515,4,0,2,0,0,0
9597,0,125,2,0,3,0,1,0
9598,0,180,2,0,3,0,0,0
9599,0,60,1,0,3,1,0,0
9600,0,20,1,0,2,1,0,0
9601,0,115,2,0,1,0,0,0
9602,0,260,3,0,2,0,0,0
9603,0,365,2,0,3,0,1,0
9604,0,180,2,0,1,0,1,0
9605,0,275,4,0,3,0,1,0
9606,0,215,2,0,1,0,0,0
9607,0,50,3,0,2,0,0,0
9608,0,670,3,0,3,0,0,0
9609,0,65,1,0,2,0,1,0
9610,0,100,1,0,1,0,0,0
9611,0,925,3,0,1,0,1,0
9612,0,405,2,0,2,1,0,0
9613,0,1725,8,0,3,0,0,0
9614,0,1070,3,0,1,0,0,0
9615,0,240,3,0,3,0,1,0
9616,0,335,4,0,1,0,0,0
9617,0,105,2,0,3,0,1,0
9618,0,870,5,0,2,0,0,0
9619,0,1390,5,0,3,0,1,0
9620,0,2740,9,0,3,0,0,0
9621,0,375,2,0,3,0,0,0
9622,0,235,2,0,2,0,0,0
9623,0,835,5,0,1,0,1,0
9624,0,985,4,0,3,0,1,0
9625,0,7655,22,0,3,0,0,0
9626,0,405,3,0,3,0,1,0
9627,0,170,2,0,1,0,0,0
9628,0,35,2,0,4,0,0,0
9629,0,280,5,0,2,0,0,0
9630,0,90,1,0,3,0,1,0
9631,0,90,1,0,1,0,1,0
9632,0,315,2,0,3,0,0,0
9633,0,1490,5,0,2,1,0,0
9634,0,980,3,0,1,0,1,0
9635,0,850,2,0,3,0,1,0
9636,0,1250,4,0,1,0,1,0
9637,0,820,5,0,1,0,0,0
9638,0,555,4,0,1,0,1,0
9639,0,185,2,0,1,0,1,0
9640,0,570,4,0,2,0,0,0
9641,0,90,1,0,3,0,0,0
9642,0,390,3,0,1,0,1,0
9643,0,95,1,0,2,0,1,0
9644,0,2105,12,0,2,0,1,0
9645,0,835,3,0,1,0,0,0
9646,0,120,2,0,2,0,1,0
9647,0,70,1,0,3,0,0,0
9648,1,2635,13,0,2,0,0,0
9649,0,7065,24,2,3,0,0,0
9650,0,185,2,0,2,0,0,0
9651,1,13090,29,0,1,0,0,0
9652,0,120,1,0,2,0,0,0
9653,0,570,6,0,2,0,0,0
9654,0,885,5,0,2,0,0,0
9655,0,120,2,0,3,1,0,0
9656,0,55,1,0,1,0,1,0
9657,0,215,3,0,1,1,1,0
9658,0,4485,13,0,3,0,1,0
9659,0,205,4,0,2,0,0,0
9660,0,105,1,0,3,0,0,0
9661,0,535,4,0,3,0,0,0
9662,0,90,1,0,2,0,1,0
9663,0,135,23,0,3,0,1,0
9664,0,135,2,0,2,0,0,0
9665,1,4105,12,0,3,0,0,0
9666,0,60,1,0,1,1,1,0
9667,0,235,2,0,1,0,1,0
9668,0,20,2,0,2,0,0,0
9669,0,110,2,0,3,0,0,0
9670,0,120,2,0,1,0,0,0
9671,0,60,1,0,1,0,1,0
9672,0,230,3,0,2,0,0,0
9673,0,830,6,0,1,0,1,0
9674,0,90,1,0,1,0,0,0
9675,0,840,8,0,1,0,0,0
9676,0,645,4,0,2,0,0,0
9677,0,120,2,0,2,0,0,0
9678,0,860,6,0,3,0,0,0
9679,0,180,2,0,3,0,0,0
9680,0,210,3,0,1,0,1,0
9681,0,20,1,0,1,0,0,0
9682,0,200,2,0,3,0,1,0
9683,0,1730,8,0,3,0,0,0
9684,0,180,2,0,1,0,0,0
9685,0,95,1,0,4,0,0,0
9686,0,90,1,0,1,0,0,0
9687,0,1665,7,0,3,1,0,0
9688,0,4500,16,2,2,0,0,0
9689,0,280,3,0,3,0,0,0
9690,0,180,2,0,2,0,0,0
9691,0,90,1,0,3,0,0,0
9692,0,1065,5,0,3,0,0,0
9693,0,925,5,0,3,0,0,0
9694,0,250,3,0,1,0,0,0
9695,0,90,1,0,1,0,0,0
9696,1,16140,49,18,1,0,1,0
9697,1,2520,12,0,4,0,0,0
9698,0,780,4,0,2,0,0,0
9699,0,100,1,0,2,0,1,0
9700,0,830,4,0,3,0,1,0
9701,0,2105,9,0,3,0,0,0
9702,0,1750,8,0,3,0,1,0
9703,0,125,1,0,2,0,0,0
9704,0,325,2,0,4,0,1,0
9705,1,8925,13,0,3,0,0,1
9706,0,60,1,0,3,1,0,0
9707,0,120,2,0,2,0,1,0
9708,1,12955,31,1,1,0,0,0
9709,0,185,2,0,3,0,0,0
9710,0,125,2,0,1,0,0,0
9711,1,2220,6,0,4,0,0,0
9712,0,2170,9,0,3,0,0,0
9713,0,70,1,0,2,0,0,0
9714,0,215,3,0,1,1,0,0
9715,1,4035,9,0,3,0,0,0
9716,0,120,2,0,2,0,0,0
9717,0,615,5,0,2,0,0,0
9718,0,195,3,0,3,0,0,1
9719,0,75,3,0,1,0,0,0
9720,0,400,1,0,2,0,1,0
9721,0,1965,13,0,2,0,0,0
9722,0,510,3,0,2,1,0,0
9723,0,55,1,0,3,0,1,0
9724,0,125,2,0,3,0,0,0
9725,0,695,3,0,2,0,0,0
9726,0,1360,4,0,3,0,0,0
9727,0,850,3,0,1,0,0,0
9728,0,1420,7,0,3,0,0,0
9729,0,2515,17,0,3,0,0,0
9730,0,40,1,0,4,1,0,0
9731,0,200,3,0,1,0,0,0
9732,0,60,1,0,2,0,0,0
9733,0,60,1,0,2,0,1,0
9734,0,2360,11,0,1,0,0,0
9735,0,105,1,0,3,1,0,0
9736,1,13160,35,0,2,0,0,0
9737,0,185,2,0,3,0,0,0
9738,0,1515,6,0,2,0,0,0
9739,0,240,4,0,3,0,0,0
9740,0,150,2,0,3,0,0,0
9741,0,220,2,0,3,0,0,0
9742,0,350,4,0,3,0,0,0
9743,0,880,4,0,1,0,0,0
9744,0,160,1,0,1,0,1,0
9745,0,25,1,0,2,0,0,1
9746,0,590,4,0,3,0,0,0
9747,1,9410,11,1,4,1,0,0
9748,0,820,4,0,2,0,0,0
9749,0,630,3,0,2,0,1,0
9750,0,90,1,0,2,0,0,0
9751,1,1075,3,0,4,1,1,0
9752,0,90,1,0,3,0,0,0
9753,1,7055,17,2,3,1,0,0
9754,0,15440,25,0,3,0,0,0
9755,0,735,3,0,3,0,1,0
9756,0,6720,35,0,2,0,0,1
9757,0,1575,9,0,1,0,1,0
9758,0,400,2,0,3,1,0,0
9759,0,860,10,0,3,0,0,0
9760,0,395,2,0,1,0,0,0
9761,0,1230,8,0,1,0,0,0
9762,0,2065,22,5,3,0,0,0
9763,0,180,2,0,3,0,0,0
9764,1,990,4,0,2,0,0,0
9765,0,755,5,0,1,0,0,0
9766,0,65,1,0,1,0,0,0
9767,0,125,2,0,1,1,0,0
9768,0,655,7,0,2,0,1,0
9769,0,335,2,0,4,0,0,0
9770,0,50,1,0,1,0,0,0
9771,0,1015,4,0,3,1,1,0
9772,0,1055,7,0,1,0,0,0
9773,0,505,4,0,3,0,1,0
9774,0,1790,8,0,2,0,1,1
9775,0,515,4,0,2,0,0,0
9776,0,95,1,0,3,0,0,0
9777,0,190,2,0,3,1,0,0
9778,0,90,1,0,2,0,0,0
9779,0,120,2,0,1,0,0,0
9780,0,120,2,0,1,0,0,0
9781,0,65,1,0,2,0,0,0
9782,0,885,2,0,3,0,0,0
9783,0,185,1,0,3,0,1,0
9784,0,3360,18,0,3,0,0,0
9785,0,30,2,0,2,0,0,0
9786,0,195,3,0,1,0,0,0
9787,0,480,3,0,2,0,0,0
9788,0,1250,5,0,2,0,0,0
9789,1,3335,16,0,3,0,0,0
9790,0,120,2,0,3,0,0,0
9791,0,725,6,1,4,0,1,1
9792,0,100,1,0,1,0,0,0
9793,1,3220,10,0,3,0,0,0
9794,0,640,5,0,3,0,1,0
9795,1,1985,10,0,4,0,0,0
9796,0,560,1,0,2,0,0,0
9797,0,2485,3,0,1,1,1,0
9798,0,1325,6,0,3,0,0,0
9799,0,135,2,0,2,0,0,0
9800,0,80,1,0,1,0,0,0
9801,0,105,1,0,3,0,0,0
9802,0,415,3,0,1,0,0,0
9803,0,60,1,0,1,0,0,0
9804,0,180,2,0,2,0,1,0
9805,0,615,2,0,3,0,1,0
9806,0,355,6,0,3,0,1,0
9807,0,185,1,0,3,0,0,0
9808,0,120,2,0,3,0,0,0
9809,0,785,14,2,1,0,0,0
9810,0,535,8,0,1,0,0,0
9811,0,2725,12,0,2,0,0,0
9812,0,560,2,0,4,0,0,0
9813,0,2075,9,0,1,0,0,0
9814,0,65,1,0,2,0,0,0
9815,0,105,2,0,3,0,0,0
9816,0,1205,6,0,2,0,0,0
9817,0,625,7,0,3,0,0,0
9818,0,90,1,0,1,0,0,0
9819,0,120,2,0,2,0,1,0
9820,0,520,4,0,2,0,1,0
9821,0,5600,20,2,2,0,0,0
9822,0,410,3,0,2,0,1,0
9823,1,1595,4,0,4,0,0,0
9824,0,415,3,0,1,0,0,0
9825,0,180,2,0,1,0,0,0
9826,0,480,2,0,1,0,0,0
9827,0,950,5,0,1,1,1,0
9828,0,1750,7,0,3,0,1,0
9829,1,2840,5,0,3,0,0,0
9830,1,5705,18,0,3,0,1,0
9831,0,585,4,0,1,0,0,0
9832,0,65,1,0,1,0,0,0
9833,0,2160,11,1,1,0,0,0
9834,0,90,1,0,3,0,1,0
9835,0,245,5,0,1,0,1,0
9836,0,320,2,0,4,0,0,0
9837,0,320,4,0,2,0,0,0
9838,0,665,5,0,3,0,0,0
9839,0,2875,10,0,1,0,0,0
9840,0,525,4,0,2,0,0,1
9841,0,3290,14,0,1,0,1,0
9842,1,1970,5,0,4,0,0,0
9843,0,520,4,0,1,0,0,0
9844,0,275,2,0,2,0,0,0
9845,0,180,2,0,2,0,0,0
9846,0,55,3,0,2,0,0,0
9847,0,235,3,0,2,0,1,0
9848,0,130,2,0,3,0,0,0
9849,0,150,1,0,1,0,0,0
9850,0,120,2,0,1,0,0,0
9851,0,1060,5,0,3,0,1,0
9852,0,390,3,0,1,0,0,0
9853,0,120,2,0,1,1,1,0
9854,0,3340,15,0,1,0,1,0
9855,0,765,4,0,1,0,0,0
9856,0,1450,8,0,3,0,1,0
9857,0,165,2,0,3,0,0,0
9858,0,525,3,0,2,0,0,0
9859,0,1145,7,0,2,0,1,1
9860,0,1970,7,0,2,0,1,0
9861,0,225,3,0,3,0,0,0
9862,1,3115,9,0,3,0,1,0
9863,0,3215,13,0,2,0,0,0
9864,0,225,4,0,3,0,0,0
9865,0,140,3,0,1,0,0,0
9866,0,725,6,0,3,0,0,0
9867,0,195,1,0,1,0,1,0
9868,0,2405,3,0,1,0,0,0
9869,0,60,1,0,2,0,0,0
9870,0,520,2,0,1,0,0,0
9871,0,580,4,0,1,0,0,0
9872,0,190,5,0,1,0,1,0
9873,0,180,2,0,3,0,0,0
9874,0,220,2,0,2,0,0,0
9875,0,820,4,0,2,0,0,0
9876,0,20,1,0,3,0,0,0
9877,0,125,2,0,1,0,1,0
9878,0,35,4,0,1,1,1,0
9879,0,135,2,0,1,0,0,0
9880,0,515,4,0,3,0,0,0
9881,0,220,3,0,3,0,0,0
9882,0,375,2,0,4,0,0,0
9883,0,1260,5,0,2,0,0,0
9884,0,90,1,0,1,0,0,0
9885,0,595,2,0,1,0,1,0
9886,0,4985,18,0,1,0,0,0
9887,0,60,1,0,3,1,1,0
9888,0,785,7,0,1,0,0,0
9889,0,8580,27,0,3,0,0,0
9890,0,60,1,0,3,0,0,0
9891,0,555,5,0,1,0,0,0
9892,0,105,1,0,1,0,0,0
9893,0,180,2,0,1,0,1,0
9894,0,35,1,0,1,0,0,0
9895,0,120,2,0,3,1,1,0
9896,0,15,2,0,1,0,1,0
9897,0,210,4,0,3,0,0,0
9898,0,65,1,0,1,0,0,0
9899,0,575,5,0,3,0,0,0
9900,0,7095,35,3,3,1,1,0
9901,0,1320,8,0,2,0,0,0
9902,1,16380,42,0,3,0,0,1
9903,0,120,2,0,2,0,1,0
9904,0,1550,3,0,1,0,1,0
9905,0,390,1,0,1,0,1,0
9906,0,2015,12,0,2,0,1,0
9907,0,1925,10,0,1,0,1,0
9908,0,725,4,0,2,0,0,0
9909,0,120,2,0,2,0,0,0
9910,0,3650,8,0,1,0,0,0
9911,0,180,2,0,1,0,0,0
9912,0,185,2,0,1,0,0,0
9913,1,9820,16,2,2,0,0,0
9914,0,185,2,0,2,1,0,0
9915,0,2675,8,0,3,0,0,0
9916,0,1435,7,0,1,0,0,0
9917,0,825,5,0,1,0,0,0
9918,0,175,2,0,1,0,0,0
9919,0,3845,22,4,1,0,0,0
9920,0,11770,54,0,2,0,0,0
9921,0,170,2,0,2,0,0,0
9922,0,200,3,0,3,0,1,0
9923,0,105,4,0,3,0,1,1
9924,0,3975,16,0,3,0,0,0
9925,0,685,4,0,3,0,0,0
9926,1,7175,38,3,3,1,1,1
9927,0,3880,10,2,3,0,0,0
9928,0,1385,9,0,3,0,0,0
9929,0,190,2,0,1,1,0,0
9930,0,130,2,0,2,0,0,0
9931,1,1900,1,0,4,1,1,0
9932,0,80,3,0,3,1,0,0
9933,0,365,4,0,1,0,1,0
9934,0,415,2,0,1,0,0,0
9935,0,1030,9,0,3,0,0,0
9936,0,60,1,0,1,0,1,0
9937,0,435,4,0,3,0,0,0
9938,0,185,2,0,2,0,0,0
9939,0,480,4,0,1,0,1,0
9940,0,885,5,0,1,0,0,0
9941,0,125,3,0,3,1,0,0
9942,0,210,3,0,1,0,0,0
9943,0,525,4,0,3,0,0,0
9944,0,120,2,0,3,1,1,0
9945,0,1075,3,0,1,0,0,0
9946,0,135,1,0,3,0,0,0
9947,1,2300,9,0,3,0,0,0
9948,0,195,1,0,2,0,1,0
9949,0,220,3,0,1,0,1,0
9950,0,1855,5,0,3,0,0,0
9951,0,210,1,0,2,0,0,0
9952,0,720,7,0,3,0,1,0
9953,0,665,5,0,3,0,0,0
9954,0,1850,7,0,3,0,0,0
9955,0,585,4,0,1,0,0,0
9956,0,2220,7,0,2,0,0,0
9957,0,5380,15,0,1,0,0,0
9958,0,15,1,0,3,1,0,0
9959,0,350,2,0,4,0,0,0
9960,0,535,5,0,2,0,0,0
9961,0,835,5,0,3,0,0,0
9962,0,130,2,0,3,0,0,0
9963,0,120,2,0,2,0,1,0
9964,0,430,4,0,1,0,1,0
9965,0,430,3,0,3,0,0,0
9966,1,120,2,0,1,1,0,0
9967,0,1550,6,0,2,1,0,0
9968,0,65,1,0,1,0,0,0
9969,0,630,3,0,3,0,1,0
9970,0,1080,7,0,3,0,0,0
9971,0,120,2,0,3,0,1,0
9972,0,555,4,0,2,0,1,0
9973,0,90,1,0,1,0,0,0
9974,0,605,6,0,2,0,0,0
9975,0,2520,9,0,2,0,0,0
9976,0,85,1,0,3,0,1,0
9977,0,785,5,0,3,0,0,0
9978,0,2500,7,0,3,1,0,0
9979,0,6820,23,0,1,0,0,0
9980,0,1270,7,0,3,0,1,0
9981,0,1150,3,0,4,0,1,0
9982,0,445,4,0,2,0,0,0
9983,0,45,4,0,1,0,1,0
9984,0,8335,30,0,3,0,1,0
9985,0,180,2,0,1,0,1,0
9986,0,1435,5,0,3,0,1,0
9987,0,1550,7,0,2,0,0,0
9988,0,1905,4,0,3,0,1,0
9989,0,905,12,0,4,0,0,0
9990,0,585,4,0,3,0,0,0
9991,0,40,1,0,1,0,0,0
9992,0,770,4,0,3,0,1,0
9993,0,280,3,0,2,0,0,0
9994,0,1335,12,0,2,0,0,0
9995,0,2680,12,2,1,0,0,0
9996,0,805,4,0,1,0,0,0
9997,0,90,1,0,2,0,1,0
9998,0,180,2,0,2,0,1,0
9999,0,85,1,0,1,0,1,0
10000,0,620,5,0,1,1,1,0
10001,0,180,2,0,3,0,0,0
10002,0,550,2,0,3,0,0,0
10003,0,355,5,0,4,0,0,0
10004,0,235,3,0,4,1,0,0
10005,0,225,3,0,4,1,0,0
10006,0,200,4,0,1,0,1,0
10007,0,90,1,0,1,0,1,0
10008,0,515,4,0,2,0,0,0
10009,0,115,2,0,1,0,0,0
10010,0,140,1,0,3,0,0,0
10011,1,1215,1,0,3,1,0,0
10012,0,1705,8,0,3,0,0,0
10013,1,15305,67,3,3,0,1,1
10014,0,620,8,0,1,0,0,0
10015,0,2305,11,2,2,0,0,0
10016,0,1555,17,0,3,0,1,0
