user_id,sec,sessions_completed,series_completed,gender,experience_level,estimate_birth_day,focus,subscribed
36089,830,5,0,f,none,,yoga,
36090,180,2,0,f,medium,,mindfulness,
36091,140,1,0,f,medium,,yoga,
36093,1575,3,0,f,medium,,yoga,
36094,980,6,0,m,medium,,mindfulness,
36095,855,5,0,m,medium,,mindfulness,
36096,920,8,0,m,none,,mindfulness,
36098,1845,7,0,m,low,,mindfulness,
36099,1525,8,0,f,low,,mindfulness,
36100,1910,15,0,f,medium,,mindfulness,
36101,1545,11,0,f,low,,mindfulness,
36104,180,2,0,f,none,,mindfulness,
36105,255,2,0,m,low,,mindfulness,
36106,70,1,0,m,medium,,yoga,
36107,1440,5,0,f,medium,,mindfulness,
36108,125,2,0,f,low,,mindfulness,
36110,90,1,0,f,none,,mindfulness,
36111,60,1,0,f,none,,mindfulness,
36112,240,1,0,m,low,,mindfulness,
36114,70,1,0,f,low,,mindfulness,
36115,15,1,0,m,none,,mindfulness,
36118,80,1,0,m,none,,mindfulness,
36119,180,2,0,m,low,,mindfulness,
36121,1080,6,0,f,medium,,mindfulness,
36123,60,1,0,m,low,,mindfulness,
36125,905,5,0,m,low,,mindfulness,
36126,1180,7,0,f,low,1978-09-13 02:30:58.039+00,mindfulness,
36127,1790,8,0,f,medium,,yoga,
36129,340,9,0,m,none,,mindfulness,
36130,1500,3,0,f,low,,mindfulness,
36131,60,1,0,m,none,,yoga,
36133,175,2,0,m,medium,,mindfulness,
36134,390,2,0,m,medium,,mindfulness,
36135,90,1,0,f,low,,yoga,
36136,395,6,0,m,medium,,mindfulness,
36137,675,7,0,m,medium,,mindfulness,
36138,4205,20,0,m,medium,,mindfulness,
36139,670,3,0,m,medium,,mindfulness,
36140,225,3,0,m,none,,mindfulness,
36145,2520,11,0,m,medium,,mindfulness,
36147,180,2,0,m,low,,mindfulness,
36148,130,1,0,f,medium,,yoga,
36149,60,1,0,f,low,,mindfulness,
36151,8300,10,0,m,medium,,mindfulness,1
36153,480,3,0,m,none,,mindfulness,
36154,8395,18,1,m,medium,,mindfulness,
36155,1080,4,0,m,none,,mindfulness,
36156,125,2,0,m,low,,mindfulness,
36157,85,1,0,m,none,,mindfulness,
36158,1105,4,0,m,high,,mindfulness,
36159,3475,15,0,m,medium,,mindfulness,
36160,120,2,0,m,medium,1977-09-14 06:45:38.909+00,mindfulness,
36162,65,1,0,f,low,,mindfulness,
36163,3660,5,0,f,low,,mindfulness,
36164,60,1,0,f,low,,mindfulness,
36165,60,1,0,f,none,,yoga,
36166,1405,9,0,f,low,,mindfulness,
36168,3625,9,0,m,low,,mindfulness,
36171,185,2,0,f,none,,mindfulness,
36172,3810,16,1,f,none,,mindfulness,
36175,290,3,0,m,none,,mindfulness,
36176,750,5,0,m,low,,mindfulness,
36177,505,4,0,f,none,,mindfulness,
36179,95,1,0,f,low,,mindfulness,
36180,30,1,0,f,medium,,mindfulness,
36183,1430,4,0,m,low,,mindfulness,
36185,4255,10,0,f,none,,mindfulness,
36186,120,2,0,f,high,,yoga,
36188,6525,14,2,m,high,,yoga,
36190,2085,20,0,m,low,,mindfulness,
36191,1000,3,0,m,none,,yoga,
36192,60,1,0,f,medium,,yoga,
36196,275,2,0,m,medium,,yoga,
36199,45,3,0,m,low,,mindfulness,
36200,130,9,0,m,none,,yoga,
36201,1275,1,0,f,low,,mindfulness,
36203,175,2,0,m,low,,mindfulness,
36204,90,2,0,f,none,,mindfulness,
36205,185,2,0,f,medium,,mindfulness,
36207,905,5,0,m,none,,mindfulness,
36208,180,2,0,f,medium,,mindfulness,
36209,130,1,0,f,medium,,yoga,
36210,130,2,0,f,none,,mindfulness,
36211,190,2,0,f,medium,,yoga,
36212,1135,9,0,f,low,,mindfulness,
36216,305,6,0,f,low,,mindfulness,
36218,3200,9,0,m,medium,,yoga,1
36221,335,2,0,m,high,,mindfulness,
36222,185,2,0,f,none,,mindfulness,
36223,80,1,0,m,low,,mindfulness,
36224,210,4,0,m,low,1997-09-13 23:39:50.018+00,mindfulness,
36225,120,2,0,f,medium,,yoga,
36226,190,3,0,f,medium,,mindfulness,
36227,575,4,0,f,none,,mindfulness,
36229,970,3,0,f,low,,mindfulness,
36230,265,2,0,m,medium,,mindfulness,
36231,1325,10,0,f,none,,mindfulness,
36232,2200,8,0,m,medium,,mindfulness,
36233,490,3,0,f,medium,1973-09-14 12:54:12.107+00,mindfulness,
36235,1490,12,1,f,low,,mindfulness,
36236,495,7,0,m,low,,mindfulness,
36238,85,2,0,m,medium,,mindfulness,
36239,1705,19,0,f,low,,mindfulness,
36241,1205,9,0,f,low,,mindfulness,
36242,170,3,0,f,medium,,mindfulness,
36243,3790,11,0,f,medium,,mindfulness,
36245,1355,10,0,f,medium,,mindfulness,
36246,315,3,0,f,low,,mindfulness,
36247,510,4,0,m,none,,mindfulness,
36248,265,3,0,m,medium,,mindfulness,
36250,180,2,0,f,medium,,mindfulness,
36252,20,1,0,m,low,1960-09-14 05:03:42.736+00,mindfulness,
36253,790,5,0,m,low,,mindfulness,
36254,2990,11,0,m,none,,mindfulness,
36255,120,2,0,f,medium,,yoga,
36256,20,1,0,m,low,,mindfulness,
36257,2595,14,0,m,none,,mindfulness,
36258,650,5,0,m,low,,mindfulness,
36263,515,4,0,m,none,1977-09-14 08:53:15.633+00,mindfulness,
36264,120,2,0,m,medium,,mindfulness,
36265,245,4,0,m,medium,,mindfulness,
36267,110,1,0,m,medium,,mindfulness,
36268,180,2,0,m,medium,,mindfulness,
36269,2020,12,0,m,none,,mindfulness,
36270,180,2,0,f,medium,,mindfulness,
36271,470,3,0,m,low,,mindfulness,
36273,2260,6,0,f,medium,,mindfulness,
36274,3460,15,0,m,low,1972-09-15 13:58:30.988+00,mindfulness,
36275,120,2,0,f,none,,yoga,
36276,1645,6,0,m,medium,,mindfulness,
36277,105,2,0,m,low,,mindfulness,
36278,1185,11,0,f,none,,mindfulness,
36279,595,3,0,m,low,,mindfulness,
36280,1175,4,0,m,medium,,mindfulness,
36282,90,1,0,m,none,,mindfulness,
36284,1380,17,2,m,low,,mindfulness,
36285,1150,6,0,f,medium,,mindfulness,
36286,140,2,0,f,medium,,yoga,
36287,55,1,0,m,none,,mindfulness,
36289,75,1,0,f,none,,mindfulness,
36290,7630,16,0,m,medium,,mindfulness,1
36291,665,5,0,m,low,,mindfulness,
36292,250,2,0,f,medium,,mindfulness,
36298,2310,11,2,m,medium,,mindfulness,
36299,470,3,0,m,none,,mindfulness,
36301,450,3,0,f,none,,mindfulness,
36303,865,9,0,m,medium,,mindfulness,
36304,195,4,0,f,low,,mindfulness,
36305,180,2,0,f,medium,,mindfulness,
36306,180,2,0,f,none,,mindfulness,
36307,180,2,0,f,none,,mindfulness,
36308,90,1,0,f,low,,mindfulness,
36309,120,2,0,f,none,,mindfulness,
36310,95,1,0,f,medium,,yoga,
36311,205,4,0,f,low,,mindfulness,
36312,450,3,0,f,none,,mindfulness,
36313,60,1,0,f,low,,mindfulness,
36315,180,2,0,f,medium,,yoga,
36318,120,2,0,f,none,,mindfulness,
36319,260,1,0,m,medium,,yoga,
36321,1395,7,0,f,medium,,mindfulness,
36323,1140,5,0,f,medium,,mindfulness,
36325,120,2,0,f,none,,mindfulness,
36326,510,4,0,m,low,,mindfulness,
36327,55,1,0,m,none,,mindfulness,
36328,310,5,0,m,low,,mindfulness,
36329,125,2,0,f,none,,mindfulness,
36330,1535,5,0,m,medium,,mindfulness,
36331,830,7,0,f,medium,,mindfulness,
36332,180,2,0,m,none,,mindfulness,
36333,110,1,0,f,high,,mindfulness,
36334,405,3,0,f,low,,mindfulness,
36338,260,2,0,f,low,,mindfulness,
36339,335,4,0,m,none,,mindfulness,
36342,180,2,0,m,low,,mindfulness,
36343,180,2,0,f,medium,,mindfulness,
36345,555,4,0,m,medium,,mindfulness,
36346,6700,18,0,m,none,1945-09-16 12:43:59.53+00,mindfulness,
36347,1015,6,0,m,none,,mindfulness,
36348,60,1,0,m,none,,mindfulness,
36349,140,2,0,f,none,,mindfulness,
36350,945,6,0,m,medium,,yoga,
36351,835,4,0,m,medium,,mindfulness,
36352,170,2,0,m,low,,mindfulness,
36353,2765,12,0,m,none,,mindfulness,
36354,740,2,0,m,medium,,mindfulness,
36357,4620,10,0,f,low,,mindfulness,
36358,430,5,0,f,none,,mindfulness,
36360,60,1,0,f,low,,mindfulness,
36361,120,2,0,f,none,,mindfulness,
36362,1060,5,0,f,none,,mindfulness,
36364,280,1,0,m,medium,,yoga,1
36365,180,3,0,m,medium,,mindfulness,
36366,500,4,0,m,low,,mindfulness,
36367,4415,30,1,f,low,1984-09-15 04:15:21.963+00,mindfulness,
36368,345,3,0,m,none,,mindfulness,
36369,5160,12,0,f,low,,mindfulness,
36370,4250,14,0,m,low,,mindfulness,
36371,1025,4,0,m,medium,,mindfulness,
36372,3700,14,0,f,medium,,mindfulness,
36373,535,5,0,f,low,,mindfulness,
36374,5470,17,0,f,none,,mindfulness,
36375,180,2,0,m,medium,,mindfulness,
36376,185,2,0,m,none,,mindfulness,
36377,175,2,0,m,medium,,mindfulness,
36378,14735,57,1,f,none,,mindfulness,
36381,165,2,0,m,none,,mindfulness,
36383,1060,6,0,m,medium,,mindfulness,
36384,365,1,0,m,none,,mindfulness,
36385,1330,9,0,m,medium,,mindfulness,
36389,945,7,0,f,medium,1952-09-22 22:10:15.096+00,mindfulness,
36390,115,2,0,m,medium,,mindfulness,
36393,105,1,0,f,medium,,yoga,
36394,185,2,0,m,medium,,mindfulness,
36396,2450,14,0,m,medium,,mindfulness,
36397,205,3,0,f,medium,,mindfulness,
36399,90,1,0,m,medium,,mindfulness,
36400,135,2,0,f,none,,mindfulness,
36401,145,10,0,m,none,,mindfulness,
36407,15,1,0,f,none,,mindfulness,
36410,40,1,0,f,none,,mindfulness,
36413,180,2,0,f,medium,,mindfulness,
36414,180,2,0,f,medium,,mindfulness,
36415,2310,10,0,m,medium,,mindfulness,
36416,250,2,0,f,low,,mindfulness,
36417,400,2,0,f,medium,,mindfulness,
36418,155,2,0,f,medium,,mindfulness,
36419,180,2,0,f,none,,mindfulness,
36420,125,2,0,f,medium,,yoga,
36423,120,2,0,f,medium,,mindfulness,
36424,2875,8,0,m,low,,mindfulness,
36426,80,1,0,m,none,,mindfulness,
36428,855,6,0,f,low,,mindfulness,
36429,165,3,0,f,medium,,yoga,
36430,135,2,0,f,low,,mindfulness,
36431,3800,15,0,f,low,,mindfulness,
36433,135,3,0,m,medium,,mindfulness,
36434,1050,6,0,f,low,,mindfulness,
36435,120,2,0,f,none,,mindfulness,
36436,17370,63,8,f,low,,mindfulness,1
36438,395,2,0,f,low,1990-09-15 18:48:25.744+00,mindfulness,
36439,15,1,0,f,none,,mindfulness,
36440,345,2,0,f,medium,,mindfulness,
36441,775,6,0,f,medium,,mindfulness,
36443,180,2,0,f,medium,,yoga,
36444,2645,4,0,f,medium,,mindfulness,1
36445,575,4,0,f,medium,,mindfulness,
36447,1435,5,0,f,medium,,mindfulness,
36448,120,2,0,f,medium,,yoga,
36449,5215,15,0,f,low,,mindfulness,
36450,45,1,0,f,none,,mindfulness,
36452,540,5,0,f,medium,,mindfulness,
36454,180,2,0,f,low,,mindfulness,
36455,90,1,0,f,low,,mindfulness,
36456,105,1,0,f,low,,mindfulness,
36457,120,2,0,f,low,,mindfulness,
36458,570,4,0,f,none,,yoga,
36459,115,1,0,f,none,,yoga,
36462,740,4,0,f,low,,mindfulness,
36463,310,3,0,f,medium,,yoga,
36465,150,2,0,f,none,,mindfulness,
36466,3175,7,0,f,medium,,mindfulness,
36468,3345,10,0,f,medium,,mindfulness,
36469,120,2,0,f,low,,mindfulness,
36470,180,2,0,f,medium,,yoga,
36471,180,2,0,f,medium,,mindfulness,
36472,120,2,0,f,none,,mindfulness,
36475,105,1,0,f,low,,mindfulness,
36478,120,2,0,m,medium,,mindfulness,
36480,115,1,0,f,low,,mindfulness,
36485,200,3,0,f,none,,mindfulness,
36486,120,2,0,f,low,1972-09-15 18:57:43.554+00,yoga,
36487,245,3,0,f,low,,mindfulness,
36488,225,3,0,f,none,,mindfulness,
36491,185,2,0,f,low,,mindfulness,
36493,180,2,0,f,low,,mindfulness,
36494,120,2,0,f,low,,mindfulness,
36497,620,11,0,f,low,,mindfulness,
36500,210,3,0,f,medium,,yoga,
36501,120,2,0,f,low,,mindfulness,
36502,120,2,0,f,medium,,mindfulness,
36503,510,4,0,f,low,,mindfulness,
36505,120,2,0,f,none,,mindfulness,
36506,1575,5,0,f,high,,mindfulness,
36507,790,5,0,f,none,,mindfulness,
36508,1000,7,0,f,low,,mindfulness,
36509,120,2,0,f,none,,mindfulness,
36510,1680,12,0,f,low,,mindfulness,
36511,580,6,0,f,none,,mindfulness,
36513,120,2,0,f,medium,,mindfulness,
36514,385,3,0,f,low,,mindfulness,
36515,120,2,0,f,none,,mindfulness,
36517,520,4,0,f,low,,mindfulness,
36518,230,3,0,f,medium,,mindfulness,
36519,570,4,0,f,medium,,mindfulness,
36520,120,2,0,f,low,,mindfulness,
36521,180,2,0,f,low,,mindfulness,
36522,865,5,0,f,low,,mindfulness,
36523,1435,5,0,f,low,,mindfulness,1
36524,265,3,0,f,low,,mindfulness,
36525,120,2,0,f,medium,,mindfulness,
36526,980,4,0,f,none,,mindfulness,
36527,160,2,0,f,none,,yoga,
36530,375,3,0,f,medium,,mindfulness,
36531,25,1,0,f,none,,mindfulness,
36532,290,3,0,f,low,,mindfulness,
36534,3050,12,0,f,low,,mindfulness,1
36535,1220,5,0,f,low,,mindfulness,
36537,130,1,0,f,low,,mindfulness,
36538,185,2,0,f,low,,mindfulness,
36539,565,4,0,f,none,,mindfulness,
36540,335,2,0,f,low,,mindfulness,
36541,115,3,0,f,low,,mindfulness,
36543,4535,9,0,f,high,,yoga,1
36545,20,1,0,f,none,,mindfulness,
36546,105,1,0,m,none,,mindfulness,
36547,180,2,0,f,none,,mindfulness,
36548,385,2,0,f,low,,mindfulness,
36549,185,2,0,f,none,,mindfulness,
36550,60,1,0,f,low,,mindfulness,
36551,1125,2,0,m,low,,mindfulness,
36553,715,3,0,f,none,,mindfulness,
36555,180,2,0,f,none,,mindfulness,
36556,60,1,0,f,none,,mindfulness,
36557,120,2,0,f,none,,mindfulness,
36558,1350,2,0,f,medium,,mindfulness,
36559,3100,10,0,f,medium,,mindfulness,
36560,475,2,0,m,none,,mindfulness,
36561,2895,7,0,m,low,1951-10-07 18:51:52.373+00,mindfulness,
36563,120,2,0,f,medium,,yoga,
36564,280,4,0,f,low,,mindfulness,
36566,120,2,0,f,none,,mindfulness,
36568,1315,8,0,f,none,,mindfulness,
36569,965,6,0,f,medium,,mindfulness,
36570,995,5,0,f,none,,mindfulness,
36571,400,5,0,f,low,,mindfulness,
36574,185,2,0,f,low,,mindfulness,
36575,580,4,0,f,none,,mindfulness,
36576,475,3,0,f,medium,,mindfulness,
36577,3085,12,0,f,none,,mindfulness,
36579,165,1,0,f,none,,mindfulness,
36580,115,1,0,m,medium,,mindfulness,
36581,185,2,0,f,medium,,yoga,
36582,45,2,0,f,medium,,yoga,
36583,330,2,0,m,none,,mindfulness,
36585,12125,29,0,m,medium,,mindfulness,
36587,110,2,0,f,high,1986-09-16 00:00:25.997+00,yoga,
36588,7290,26,0,m,low,,mindfulness,
36590,815,5,0,f,medium,,mindfulness,
36594,210,3,0,f,medium,,yoga,
36596,695,28,0,m,low,,mindfulness,
36597,2720,15,0,m,medium,,mindfulness,
36598,530,3,0,f,low,,mindfulness,
36599,1955,10,0,f,medium,,mindfulness,
36601,120,2,0,m,medium,,yoga,
36602,715,3,0,f,none,,mindfulness,
36603,415,4,0,m,none,,mindfulness,
36604,115,2,0,f,none,,mindfulness,
36606,335,2,0,f,medium,,mindfulness,
36607,440,3,0,m,low,,mindfulness,
36608,265,3,0,f,none,,mindfulness,
36609,130,2,0,f,low,,mindfulness,
36610,3715,11,0,f,medium,,mindfulness,
36611,100,1,0,m,medium,,mindfulness,
36612,410,4,0,m,low,,mindfulness,
36613,1360,1,0,m,none,,yoga,
36615,6185,22,1,m,low,,mindfulness,1
36617,1615,8,0,m,low,,mindfulness,1
36618,660,2,0,m,medium,,mindfulness,
36620,1390,7,0,m,none,,mindfulness,
36625,470,1,0,f,none,,mindfulness,
36626,1525,18,0,m,medium,,mindfulness,
36628,95,1,0,f,medium,,mindfulness,
36629,2270,11,0,m,none,,mindfulness,
36630,110,1,0,m,high,,mindfulness,
36631,2910,17,4,f,medium,,mindfulness,
36632,130,1,0,f,medium,,mindfulness,
36633,120,2,0,f,low,,mindfulness,
36634,55,22,0,f,none,,mindfulness,1
36636,1955,7,0,m,none,,mindfulness,
36637,120,2,0,f,low,,mindfulness,
36638,340,3,0,f,none,,mindfulness,
36639,95,1,0,f,medium,,mindfulness,
36641,435,7,0,m,none,,mindfulness,
36643,525,6,0,m,medium,,mindfulness,
36644,3365,7,0,m,none,,mindfulness,
36648,520,4,0,f,low,,mindfulness,
36650,145,1,0,f,low,,mindfulness,
36651,375,3,0,m,low,,mindfulness,
36653,240,3,0,f,medium,,yoga,
36654,115,2,0,f,none,,mindfulness,
36655,975,4,0,f,medium,,mindfulness,
36656,310,3,0,f,low,,mindfulness,
36657,2560,12,0,f,low,1966-09-19 02:05:00.654+00,mindfulness,1
36658,145,1,0,f,low,,mindfulness,
36659,360,5,0,m,medium,,mindfulness,
36663,2840,10,0,m,none,,mindfulness,
36665,135,2,0,m,medium,,yoga,
36671,160,3,0,m,low,,mindfulness,
36672,2285,6,0,m,low,,mindfulness,
36673,180,2,0,m,none,,mindfulness,
36675,110,1,0,m,medium,,mindfulness,
36676,560,10,0,m,none,2001-09-19 23:34:22.828+00,yoga,
36677,255,1,0,f,high,,mindfulness,
36678,1890,11,0,m,high,,yoga,1
36679,120,2,0,m,medium,,mindfulness,
36680,595,1,0,m,low,,mindfulness,
36681,175,2,0,m,medium,,mindfulness,
36682,420,2,0,m,low,,mindfulness,
36683,355,3,0,m,none,,mindfulness,
36686,445,3,0,m,low,,mindfulness,
36688,1320,5,0,m,none,,mindfulness,
36689,90,1,0,f,none,,mindfulness,
36690,590,2,0,m,low,,mindfulness,
36691,185,2,0,f,medium,,yoga,
36698,1590,7,0,m,low,,mindfulness,
36699,6630,11,0,m,medium,,mindfulness,1
36700,960,5,0,m,none,1996-09-27 05:02:33.08+00,yoga,
36702,125,1,0,m,none,,mindfulness,
36703,690,5,0,m,medium,,mindfulness,
36704,60,1,0,m,low,,mindfulness,
36705,940,4,0,f,medium,,mindfulness,
36706,130,2,0,f,none,,mindfulness,
36709,1045,3,0,f,low,,mindfulness,
36710,4475,6,0,m,none,,yoga,
36711,235,3,0,f,medium,,mindfulness,
36712,515,4,0,f,low,,mindfulness,
36713,155,6,0,m,medium,,yoga,
36715,940,7,0,f,low,,mindfulness,
36718,3665,13,0,m,low,,mindfulness,
36723,1980,9,0,f,medium,,mindfulness,
36725,190,2,0,f,medium,,mindfulness,
36728,6580,21,4,f,medium,,mindfulness,1
36729,3155,10,0,m,none,,mindfulness,
36731,945,3,0,m,medium,,mindfulness,
36732,580,4,0,f,low,,mindfulness,
36733,135,3,0,m,medium,,mindfulness,
36734,2555,11,0,m,medium,,mindfulness,
36735,760,4,0,m,low,,mindfulness,
36736,175,2,0,m,low,,mindfulness,
36737,65,1,0,f,low,,mindfulness,
36738,85,1,0,m,none,,mindfulness,
36739,5145,11,0,m,none,,yoga,1
36740,2260,10,0,m,none,,mindfulness,
36741,5755,12,0,m,medium,,mindfulness,1
36743,2755,5,0,m,medium,,mindfulness,
36744,2940,10,0,m,medium,,mindfulness,
36745,190,1,0,f,low,1993-09-18 01:43:20.81+00,mindfulness,
36746,235,4,0,m,high,,mindfulness,
36747,15,1,0,f,none,,mindfulness,
36748,505,1,0,f,none,,yoga,
36751,4240,7,0,f,none,,mindfulness,
36754,1035,4,0,f,medium,,mindfulness,
36757,1480,3,0,m,none,,mindfulness,
36758,520,3,0,f,medium,,mindfulness,
36760,185,2,0,f,low,,mindfulness,
36762,6185,11,0,f,medium,,mindfulness,1
36764,205,3,0,f,medium,,mindfulness,
36765,7245,13,2,m,medium,,mindfulness,
36766,9820,9,0,f,none,,mindfulness,
36767,230,2,0,f,medium,,yoga,
36768,190,3,0,f,medium,,mindfulness,
36770,12090,55,4,f,medium,,yoga,
36771,940,4,0,m,low,,mindfulness,
36774,390,2,0,m,low,,mindfulness,
36775,180,2,0,m,none,,mindfulness,
36777,500,4,0,m,low,,mindfulness,
36779,3170,4,0,m,low,,mindfulness,
36782,1140,9,0,m,medium,,mindfulness,
36784,100,1,0,f,none,,mindfulness,
36786,525,2,0,m,none,,mindfulness,
36790,120,2,0,f,none,,mindfulness,
36791,1565,19,0,m,medium,,mindfulness,
36792,2330,10,0,f,medium,1964-09-18 17:16:52.674+00,mindfulness,
36794,110,3,0,m,low,,mindfulness,
36795,890,4,0,m,medium,,mindfulness,
36797,3445,5,0,f,none,,mindfulness,
36799,175,2,0,m,low,,mindfulness,
36800,95,1,0,f,medium,,mindfulness,
36801,1570,11,0,m,none,,mindfulness,
36802,65,1,0,m,none,,mindfulness,
36803,6740,18,6,m,none,,yoga,1
36805,2275,10,1,f,low,,mindfulness,
36808,2085,12,0,f,medium,,mindfulness,
36810,90,1,0,f,medium,,mindfulness,
36812,1375,1,0,f,none,,yoga,
36813,155,2,0,m,medium,,yoga,
36814,1050,7,0,m,low,,mindfulness,
36815,105,1,0,f,none,,yoga,
36818,3310,13,2,f,none,,mindfulness,
36820,435,4,0,m,none,,yoga,
36824,435,3,0,m,none,,mindfulness,
36825,13250,44,5,m,medium,,yoga,
36826,960,4,0,m,low,,mindfulness,
36828,120,2,0,m,none,,mindfulness,
36829,935,5,0,f,none,,yoga,
36830,3790,10,0,f,low,,mindfulness,1
36831,120,2,0,m,none,,mindfulness,
36833,5390,6,0,m,medium,,mindfulness,
36834,385,2,0,m,low,,mindfulness,
36835,510,4,0,f,none,,mindfulness,
36836,1110,5,0,m,none,,mindfulness,
36837,60,1,0,m,medium,,yoga,
36839,2315,9,0,m,low,,mindfulness,
36841,840,4,0,m,none,,mindfulness,
36843,3150,13,2,m,medium,,mindfulness,
36845,90,1,0,f,none,,mindfulness,
36847,1570,6,0,m,low,,mindfulness,
36848,115,2,0,m,low,,mindfulness,
36851,2220,8,0,m,none,,mindfulness,
36852,185,2,0,f,medium,,mindfulness,
36853,3590,12,0,m,none,,mindfulness,
36854,180,2,0,m,none,,mindfulness,
36855,3160,13,0,m,none,,yoga,
36856,460,3,0,f,medium,,mindfulness,
36858,55,1,0,m,low,,yoga,
36859,3585,20,0,m,low,,mindfulness,
36860,90,1,0,m,low,,mindfulness,
36862,3255,16,0,m,low,,mindfulness,
36863,1865,6,0,f,medium,,mindfulness,
36866,2010,11,0,m,medium,,mindfulness,
36867,105,5,0,m,low,,mindfulness,
36868,85,1,0,m,none,,mindfulness,
36869,1455,7,0,m,medium,,mindfulness,
36871,4695,18,0,f,low,,mindfulness,1
36872,7775,10,0,m,low,,mindfulness,
36873,120,2,0,m,low,,mindfulness,
36875,1095,6,0,m,none,,mindfulness,
36876,2115,6,0,m,low,,mindfulness,
36878,125,2,0,f,none,,mindfulness,
36880,750,4,0,f,medium,,mindfulness,
36882,5175,8,0,m,medium,,yoga,1
36884,280,4,0,f,low,,mindfulness,
36887,1330,4,0,m,low,,mindfulness,
36888,1985,7,0,m,none,,mindfulness,
36891,500,4,0,m,medium,,mindfulness,
36893,175,4,0,f,low,,mindfulness,
36894,20,2,0,f,low,,mindfulness,
36896,90,1,0,m,none,,mindfulness,
36898,1860,3,0,f,medium,,mindfulness,
36899,170,1,0,f,none,,mindfulness,
36900,4100,10,0,m,low,1980-09-19 15:13:46.506+00,mindfulness,
36902,85,1,0,f,low,,mindfulness,
36903,4395,13,0,f,medium,,yoga,1
36905,2935,1,0,f,medium,,yoga,
36906,95,1,0,f,none,,mindfulness,
36907,1955,9,0,m,low,,mindfulness,
36908,810,4,0,f,low,,mindfulness,
36910,60,1,0,m,medium,,yoga,
36913,120,2,0,m,low,,mindfulness,
36918,100,1,0,m,medium,,mindfulness,
36920,120,2,0,f,medium,,mindfulness,
36921,310,2,0,f,none,,yoga,
36922,3560,27,0,f,medium,,mindfulness,
36924,445,4,0,f,none,,mindfulness,
36925,160,3,0,f,low,,mindfulness,
36926,425,2,0,f,none,,mindfulness,
36928,1535,6,0,m,low,,mindfulness,
36930,75,1,0,m,low,,mindfulness,
36931,155,3,0,f,medium,,mindfulness,
36932,90,1,0,f,low,,mindfulness,
36933,1270,1,0,m,low,,mindfulness,
36934,165,2,0,f,medium,,mindfulness,
36935,100,5,0,m,none,,yoga,
36937,125,2,0,f,low,,mindfulness,
36938,235,4,0,f,none,,mindfulness,
36939,820,5,0,f,none,,mindfulness,
36941,170,2,0,f,low,,mindfulness,
36943,1405,4,0,f,medium,,mindfulness,
36944,15630,41,0,m,medium,,mindfulness,
36946,445,4,0,f,medium,,mindfulness,
36947,30,1,0,m,none,,mindfulness,
36950,220,2,0,m,medium,,mindfulness,
36951,1700,8,0,m,medium,,mindfulness,
36952,215,1,0,m,low,,mindfulness,
36953,905,2,0,m,medium,,mindfulness,
36954,95,2,0,m,low,,mindfulness,
36957,2965,17,3,m,low,,mindfulness,
36960,1070,2,0,f,medium,,mindfulness,
36962,875,5,0,f,low,,mindfulness,
36964,515,5,0,f,medium,,mindfulness,
36965,3355,6,0,m,none,,mindfulness,
36966,740,5,0,m,none,,yoga,
36967,715,3,0,m,none,,mindfulness,
36969,100,1,0,m,medium,,mindfulness,
36970,2560,6,0,m,high,,mindfulness,1
36975,180,1,0,f,low,,mindfulness,
36977,1180,6,0,f,medium,,mindfulness,
36979,355,5,0,m,medium,,mindfulness,
36982,120,2,0,m,none,,mindfulness,
36984,280,8,0,m,medium,1989-09-20 05:17:11.21+00,mindfulness,
36985,500,4,0,m,medium,,mindfulness,
36986,120,2,0,f,high,,yoga,
36987,250,1,0,m,low,,mindfulness,
36988,345,5,0,f,medium,,mindfulness,
36989,60,4,0,f,medium,,mindfulness,
36990,870,5,0,m,none,,mindfulness,
36992,115,2,0,f,medium,,mindfulness,
36995,125,2,0,f,medium,,mindfulness,
36996,465,4,0,f,none,,mindfulness,
36997,770,5,0,f,none,,mindfulness,
36998,2365,10,2,f,none,,mindfulness,
36999,130,2,0,f,none,,mindfulness,
37000,2625,8,0,f,none,,yoga,
37001,1845,4,0,m,medium,,mindfulness,
37002,470,3,0,f,none,,mindfulness,
37005,1260,5,0,f,none,,mindfulness,
37006,1470,6,0,f,none,,mindfulness,
37008,1535,6,0,f,none,,mindfulness,
37010,390,2,0,f,none,,mindfulness,
37011,145,1,0,f,none,,mindfulness,
37013,550,3,0,m,none,,mindfulness,
37015,125,2,0,f,medium,,mindfulness,
37016,2035,12,0,m,low,,mindfulness,
37017,125,2,0,f,none,,mindfulness,
37018,520,1,0,m,medium,,mindfulness,
37019,230,2,0,f,none,,mindfulness,
37021,445,4,0,m,low,,mindfulness,
37022,820,5,0,f,medium,,yoga,
37023,60,1,0,f,low,,mindfulness,
37024,120,2,0,f,high,,yoga,
37025,550,4,0,m,medium,,mindfulness,
37026,305,3,0,m,low,,mindfulness,
37035,550,7,0,f,medium,,mindfulness,
37036,500,3,0,m,none,,mindfulness,
37037,3875,19,0,f,medium,,mindfulness,
37038,115,1,0,m,low,,mindfulness,
37039,1145,3,0,f,none,,mindfulness,
37042,145,2,0,f,low,,mindfulness,
37043,1170,4,0,f,low,,mindfulness,
37045,35,1,0,m,none,,mindfulness,
37047,1245,4,0,f,none,,mindfulness,
37050,1910,15,0,f,low,,mindfulness,
37051,1320,2,0,m,medium,,mindfulness,
37055,2650,7,0,m,medium,,mindfulness,
